pid	name	provider_id	genre	pop_item	pop_provider
76422	Incest	839	2	0.04678362573099415	0.041417591801878734
76574	Key to the Storms	476	1239	0.20857699805068225	0.038855678906917164
76578	A Wise Birthgiver	476	1239	0.1617933723196881	0.038855678906917164
76579	A Fine Day to Die	9028	1667	0.18518518518518517	0.046826074580130946
76773	La valse des monstres	405	1467	0.1949317738791423	0.17961855963563905
76774	La redécouverte	405	1467	0.1442495126705653	0.17961855963563905
76793	La valse des vieux os	405	1467	0.3333333333333333	0.17961855963563905
76889	Inside the Sun	11097	83	0.021442495126705652	0.03387418161115855
76891	Aquarian	11097	83	0.11306042884990253	0.03387418161115855
76948	Da Mystery Of Chessboxin'	2705	1709	0.31773879142300193	0.11272416737830913
76953	Jazz (We've Got)	6100	1709	0.16764132553606237	0.1098775974950185
76958	Survival of the Fittest	12599	1709	0.04873294346978557	0.013521206945630516
76962	Gratitude	1998	1709	0.050682261208576995	0.3394534585824082
77272	Skeleton On Your Shoulder	10008	1932	0.08771929824561403	0.00825505266154284
77273	Masked Jackal	10008	1932	0.04678362573099415	0.00825505266154284
77291	Over the Ice	12272	230	0.08966861598440545	0.014944491887275833
77377	Don't Believe the Hype	2869	1709	0.09746588693957114	0.038001707941929974
77491	Basscadet	3106	230	0.20077972709551656	0.06917164816396243
77529	A Foggy Day (in London Town)	2762	64	0.08382066276803118	0.07828067179049246
77671	Marshall Mathers	139	248	0.1949317738791423	0.17919157415314546
77673	Crazy In Love	139	248	0.24561403508771928	0.17919157415314546
77702	Rap God	139	248	0.26900584795321636	0.17919157415314546
77778	No Lungs To Breathe	8890	1927	0.24171539961013644	0.17591801878736124
77815	Lifted	10582	7	0.2046783625730994	0.04426416168516937
77842	When I'm Gone	139	248	0.16764132553606237	0.17919157415314546
77858	Rain Man	139	248	0.08187134502923976	0.17919157415314546
77859	Rhyme or Reason	139	248	0.08382066276803118	0.17919157415314546
77861	25 to Life	139	248	0.32748538011695905	0.17919157415314546
77905	The Truth About Love	3253	253	0.13060428849902533	0.04981497295758611
77906	Slut Like You	3253	253	0.07992202729044834	0.04981497295758611
77931	A True Story of a Story of True Love	12984	230	0.07992202729044834	0.018502704241389126
77932	The Future, Wouldn't That Be Nice?	12984	230	0.10526315789473684	0.018502704241389126
77933	Don't Even Sing About It	12984	230	0.14619883040935672	0.018502704241389126
77937	Bonanza	12984	230	0.14619883040935672	0.018502704241389126
77968	Listen To Your Friends	10027	1902	0.15594541910331383	0.030742954739538857
77976	Vegas Lights	12986	1287	0.14035087719298245	0.03657842300028466
77978	This Is Gospel	12986	1287	0.17738791423001948	0.03657842300028466
78006	Paul (Skit)	139	248	0.21052631578947367	0.17919157415314546
78106	Casual Affair	12986	1287	0.1871345029239766	0.03657842300028466
78113	So Much Better	139	248	0.13060428849902533	0.17919157415314546
78117	Forget About It	10004	20	0.12475633528265107	0.02604611443210931
78149	Bitchin' Summer	28	253	0.12280701754385964	0.03259322516367777
78162	Suburbia	13037	172	0.1189083820662768	0.01309422146313692
78165	You Suck At Love	466	17	0.15789473684210525	0.061912894961571305
78167	This Song Saved My Life	466	17	0.1286549707602339	0.061912894961571305
78169	Anywhere Else But Here	466	17	0.20857699805068225	0.061912894961571305
78314	The Great Escape	3253	253	0.1267056530214425	0.04981497295758611
78351	Through Blood and Dirt and Bone	8891	43	0.17738791423001948	0.11998292058070026
78423	Power And Shame	12156	1498	0.1267056530214425	0.020922288642186166
78445	A Thunderous Consequence	12156	1498	0.12085769980506822	0.020922288642186166
78448	In Human Form	12156	1498	0.13450292397660818	0.020922288642186166
78522	In Friends We Trust	12955	1005	0.08187134502923976	0.003842869342442357
78570	Shake That	139	248	0.08966861598440545	0.17919157415314546
78577	Stellarvore	8015	1239	0.09941520467836257	0.054511813265015654
78581	Underneath the Cenotaph	8015	1239	0.16764132553606237	0.054511813265015654
78582	Sworn to the Dark	8015	1239	0.14814814814814814	0.054511813265015654
78585	Satan's Hunger	8015	1239	0.08576998050682261	0.054511813265015654
78664	Overcome	8890	1927	0.22417153996101363	0.17591801878736124
78665	Whispering Silence	8890	1927	0.22612085769980506	0.17591801878736124
78676	Bullet With a Name	1874	1239	0.3255360623781676	0.00412752633077142
78889	Dedication	8988	132	0.3313840155945419	0.05209222886421862
79011	Molto vivace	1440	1261	0.2826510721247563	0.005123825789923143
79023	You're Gonna Make Me Lonesome When You Go	5719	1	0.10136452241715399	0.02220324508966695
79067	Pendulum	13159	161	0.10526315789473684	0.025903785937944776
79128	So What'cha Want	1998	1709	0.08966861598440545	0.3394534585824082
79164	Good Girls Bad Guys	13062	123	0.05847953216374269	0.008682038144036437
79178	Seduction	139	248	0.17153996101364521	0.17919157415314546
79184	Our Courage, Our Cancer	13151	172	0.1968810916179337	0.0025619128949615714
79238	The Reign	6868	123	0.16374269005847952	0.049672644463421574
79239	I'm Bad News, In the Best Way	6868	123	0.15789473684210525	0.049672644463421574
79244	Hang You Up	3424	20	0.12280701754385964	0.11414745231995445
79253	Chief Rocka	13177	1215	0.13255360623781676	0.002846569883290635
79259	Quiet Storm	12599	1709	0.1617933723196881	0.013521206945630516
79318	Ebonics	12535	1709	0.11306042884990253	0.009678337603188158
79365	Little People (Black City)	12370	27	0.09551656920077972	0.005835468260745802
79410	Within My Heart	13194	1004	0.2982456140350877	0.014375177910617706
79464	Almost Famous	139	248	0.07017543859649122	0.17919157415314546
79523	Next Time	10707	1709	0.3060428849902534	0.04867634500426986
79577	Street Struck	12535	1709	0.32748538011695905	0.009678337603188158
79590	Your Troubles Will Cease And Fortune Will Smile Upon You	13159	161	0.341130604288499	0.025903785937944776
79591	My Frailty	13159	161	0.13060428849902533	0.025903785937944776
79594	To Carry You Away	13159	161	0.10721247563352826	0.025903785937944776
79598	With Me Tonight	4249	123	0.10526315789473684	0.10802732707087959
79801	Look Closer	13230	172	0.09161793372319688	0.03116994022203245
79897	Hate Everyone	4276	1463	0.10526315789473684	0.007543410190720182
80039	Buggin' Out	6100	1709	0.08576998050682261	0.1098775974950185
80043	Quiet Dog	7935	1709	0.07407407407407407	0.037574722459436376
80072	Light With a Sharpened Edge	4249	123	0.12475633528265107	0.10802732707087959
80107	Keep Your Dreams	12419	1487	0.3060428849902534	0.016083119840592085
80113	Frankie Teardrop	12419	1487	0.18908382066276802	0.016083119840592085
80176	Five Months	9178	1927	0.23976608187134502	0.08795900939368062
80201	Crystal Ammunition	3090	42	0.1968810916179337	0.01309422146313692
80207	The Pros and Cons of Breathing	57	20	0.3138401559454191	0.08995160831198407
80217	Queen of the Borrowed Light	3090	42	0.26900584795321636	0.01309422146313692
80236	Hell On Earth (Front Lines)	12599	1709	0.15594541910331383	0.013521206945630516
80307	In White Rooms	12135	230	0.16764132553606237	0.00982066609735269
80546	A Grave Inversed	7489	2	0.14230019493177387	0.0327355536578423
80648	The Hop	6100	1709	0.1364522417153996	0.1098775974950185
80658	Baby C'mon	2800	1709	0.13255360623781676	0.0025619128949615714
80704	It's Not You	13397	68	0.26120857699805067	0.020779960148021633
80742	Smoke Some Weed	3616	248	0.17153996101364521	0.004554511813265016
80869	Love Today	1701	30	0.12085769980506822	0.05750071164247082
80972	For Emma	5619	1463	0.05263157894736842	0.06632507828067179
81180	Open Your Eyes	9618	239	0.09161793372319688	0.008824366638200968
81282	Too Many Words	13535	20	0.10526315789473684	0.02946199829205807
81286	Let It Go	13066	123	0.09161793372319688	0.029177341303729006
81335	All Again For You	13287	70	0.3255360623781676	0.005835468260745802
81358	Ghost Hardware	4398	230	0.37037037037037035	0.06134358098491318
81410	Inside the Fire	6852	16	0.10136452241715399	0.17862226017648733
81478	The Last Home Recording	2508	1261	0.5984405458089669	0.09422146313692001
81526	I Made It	13194	1004	0.07602339181286549	0.014375177910617706
81534	Light It Up	13588	20	0.15204678362573099	0.005266154284087675
81584	Loner	4398	230	0.07797270955165692	0.06134358098491318
81678	Gone With The Sin	10028	51	0.11500974658869395	0.18061485909479078
81679	Your Sweet 666	10028	51	0.17348927875243664	0.18061485909479078
81686	Sex Raptor	8662	1927	0.1871345029239766	0.008112724167378309
81735	The Reason	196	68	0.12475633528265107	0.06974096214062055
81736	From The Heart	196	68	0.4756335282651072	0.06974096214062055
81852	Not Long Now	4126	230	0.341130604288499	0.1578423000284657
81857	One of Us Is the Killer	6199	1927	0.11695906432748537	0.1067463706233988
81899	Looking for Angels	12959	68	0.13060428849902533	0.03344719612866496
81900	Open Wounds	12959	68	0.0935672514619883	0.03344719612866496
81905	Fallin' Apart	10006	1287	0.10916179337231968	0.08283518360375747
81922	Change Your Mind	10006	1287	0.1949317738791423	0.08283518360375747
81923	It Ends Tonight	10006	1287	0.05458089668615984	0.08283518360375747
81925	You Had Me At Hello	6872	1927	0.1189083820662768	0.11243951038998007
81948	You Burn First	8920	123	0.07797270955165692	0.07771135781383433
82023	Ofbirta	425	34	0.1286549707602339	0.1605465414175918
82090	Bláþráður	425	34	0.13840155945419103	0.1605465414175918
82141	The Best Of Me	10515	49	0.07407407407407407	0.016225448334756618
82162	Summer Jam	13230	172	0.09551656920077972	0.03116994022203245
82284	Catch Without Arms	4307	68	0.09746588693957114	0.06632507828067179
82362	Overgrown	4126	230	0.08187134502923976	0.1578423000284657
82479	Wait For Me	188	68	0.0682261208576998	0.047110731568460004
82485	Oh, Hello	13757	1487	0.1267056530214425	0.06390549387987475
82519	Noise and Kisses	4249	123	0.04678362573099415	0.10802732707087959
82571	Falling Apart	2093	1902	0.04678362573099415	0.01636777682892115
82624	Live This Down	686	16	0.07602339181286549	0.22857956162823798
82702	The Curse Of Curves	13787	49	0.07212475633528265	0.029035012809564473
82729	We Can Make The World Stop	13789	230	0.07797270955165692	0.02391118701964133
82866	Stay Away From Being Maybe	10107	230	0.056530214424951264	0.024907486478793053
83003	Beat Your Heart Out	13708	17	0.050682261208576995	0.03159692570452605
83046	To the Last	4126	230	0.11500974658869395	0.1578423000284657
83047	Voyeur	4126	230	0.05458089668615984	0.1578423000284657
83057	Life Round Here	4126	230	0.08966861598440545	0.1578423000284657
83059	Digital Lion	4126	230	0.10916179337231968	0.1578423000284657
83512	Give You My All	13301	123	0.10721247563352826	0.01807571875889553
83516	Face To Face	13917	1239	0.06042884990253411	0.008824366638200968
83524	Inside Out	13522	1287	0.10721247563352826	0.006831767719897523
83585	My Angel Rocks Back and Forth	2771	1487	0.05263157894736842	0.10688869911756334
83628	America's Suitehearts	57	20	0.050682261208576995	0.08995160831198407
83635	Same Ol' Road	4307	68	0.05847953216374269	0.06632507828067179
83703	Bloodmeat	9037	146	0.05263157894736842	0.03814403643609451
83867	The Theft	9313	1927	0.26120857699805067	0.07144890407059493
83935	Maundy Thursday	14018	1463	0.05458089668615984	0.009678337603188158
84052	Ashtray Wasp	4398	230	0.26705653021442494	0.06134358098491318
84053	As Serious as Your Life	2771	1487	0.19103313840155944	0.10688869911756334
84055	Unspoken	2771	1487	0.15204678362573099	0.10688869911756334
84056	Spirit Fingers	2771	1487	0.04483430799220273	0.10688869911756334
84196	Only Shallow	2603	78	0.22807017543859648	0.19669797893538285
84209	Here We Are Juggernaut	1996	20	0.40350877192982454	0.1488756048961002
84299	There Is No Mathematics To Love And Loss	146	68	0.3313840155945419	0.07230287503558212
84367	If Today Was Your Last Day	9716	68	0.341130604288499	0.20296043267862227
84374	Adrenal Vapor	14085	230	0.290448343079922	0.01551380586393396
84390	Harmony One	2771	1487	0.17543859649122806	0.10688869911756334
84463	Alive Out Of Habit	7277	1927	0.15789473684210525	0.009962994591517222
84500	Sanzen	4307	68	0.13840155945419103	0.06632507828067179
84501	Ostia	14120	1248	0.07017543859649122	0.008397381155707373
84557	Chthonian	14120	1248	0.023391812865497075	0.008397381155707373
84560	The Past Should Stay Dead	14133	123	0.11500974658869395	0.010247651579846286
84565	Astral Body	14134	132	0.050682261208576995	0.06931397665812696
84595	Let Love Bleed Red	14141	123	0.08187134502923976	0.022630230572160546
84611	Mordecai	14134	132	0.07602339181286549	0.06931397665812696
84613	Lindisfarne I	4126	230	0.07212475633528265	0.1578423000284657
84615	Unluck	4126	230	0.06627680311890838	0.1578423000284657
84678	Amour	172	1239	0.05263157894736842	0.3861372046683746
84679	The Kennedy Curse	8920	123	0.037037037037037035	0.07771135781383433
84841	Treading Water	4125	230	0.04873294346978557	0.006831767719897523
84915	The Road to Mandalay	1605	30	0.05847953216374269	0.02946199829205807
84963	All In	14088	1487	0.15984405458089668	0.08269285510959294
85197	Ocoras	2771	1487	0.19103313840155944	0.10688869911756334
85218	Koonut-Kaliffee	12603	1972	0.2124756335282651	0.02633077142043837
85283	Step To Me	13556	47	0.13450292397660818	0.01224025049814973
85331	Slow Jam	2771	1487	0.12475633528265107	0.10688869911756334
85386	Taklamakan	9022	2	0.042884990253411304	0.00569313976658127
85399	The Party	3137	1463	0.05458089668615984	0.15300313122687162
85403	Firewood	3137	1463	0.05263157894736842	0.15300313122687162
85516	Edit	3137	1463	0.11500974658869395	0.15300313122687162
85532	I'm Alive	6852	16	0.03508771929824561	0.17862226017648733
85534	Droppin' Plates	6852	16	0.07602339181286549	0.17862226017648733
85552	Blue Lips	3137	1463	0.2729044834307992	0.15300313122687162
85586	Serve my thirst	3044	230	0.04678362573099415	0.1502988898377455
85600	I Mind	4126	230	0.2046783625730994	0.1578423000284657
85602	Why Don't You Call Me	4126	230	0.042884990253411304	0.1578423000284657
85651	Videotape	1602	68	0.03898635477582846	0.6441787645886706
85653	House of Cards	1602	68	0.11306042884990253	0.6441787645886706
85654	Faust Arp	1602	68	0.1286549707602339	0.6441787645886706
85696	Given and Denied	6795	68	0.14814814814814814	0.03173925419869058
85726	Don't Mess With Me	6795	68	0.056530214424951264	0.03173925419869058
85728	Fall Creek Boys Choir	4126	230	0.05458089668615984	0.1578423000284657
85730	Once We All Agree	4126	230	0.08576998050682261	0.1578423000284657
86078	It's Not True	13852	227	0.24171539961013644	0.029746655280387134
86235	Captain Kelly's Kitchen	467	17	0.14814814814814814	0.14232849416453175
86502	Drown the City	7323	123	0.27485380116959063	0.01807571875889553
86603	Airbase	14455	230	0.08771929824561403	0.011955593509820665
86641	Sexed Up	1605	30	0.08187134502923976	0.02946199829205807
86738	Down To My Last	12	68	0.07602339181286549	0.056219755194990034
86827	Sleep Don't Weep	4247	444	0.042884990253411304	0.08525476800455452
86828	Accidental Babies	4247	444	0.17348927875243664	0.08525476800455452
87001	Anybody Seen My Baby	238	20	0.14619883040935672	0.34230002846569885
87185	321	182	0	0.11306042884990253	0.10959294050668944
87298	My Escape	7396	132	0.07407407407407407	0.07813834329632792
87304	Had Enough	13719	20	0.07212475633528265	0.11229718189581554
87339	Take It And Run	467	17	0.05847953216374269	0.14232849416453175
87341	The Burden	467	17	0.04873294346978557	0.14232849416453175
87342	Wicked Sensitive Crew	467	17	0.01949317738791423	0.14232849416453175
87353	Amie	4247	444	0.04873294346978557	0.08525476800455452
87388	The Wanderer	6766	7	0.042884990253411304	0.21605465414175917
87421	No Way Out	188	68	0.011695906432748537	0.047110731568460004
87434	Falling On	14533	20	0.05847953216374269	0.009251352120694563
87476	A New Day	2822	12	0.05847953216374269	0.07643040136635354
87495	Accept Crime	8920	123	0.011695906432748537	0.07771135781383433
87499	No Rest	8920	123	0.015594541910331383	0.07771135781383433
87513	A Servant	6766	7	0.07017543859649122	0.21605465414175917
87523	Stalemate	2868	1048	0.06432748538011696	0.11813265015656134
87525	Search Party	2868	1048	0.06627680311890838	0.11813265015656134
87526	Sssnakepit	2868	1048	0.16764132553606237	0.11813265015656134
87590	Fainting Spells	3026	119	0.06042884990253411	0.25419869057785366
87647	Fade to Black	5608	1239	0.12475633528265107	0.11685169370908056
87656	Towards And Against	6766	7	0.08966861598440545	0.21605465414175917
87662	From the Heaven of My Heart	6766	7	0.2202729044834308	0.21605465414175917
87692	Rule My World	5842	444	0.08576998050682261	0.09294050668943922
87695	Mrs Cold	5842	444	0.08382066276803118	0.09294050668943922
87722	Time of Dying	13243	20	0.26120857699805067	0.1138627953316254
87732	This Shattered Symphony	1996	20	0.05263157894736842	0.1488756048961002
87758	Set Phasers To Stun	7295	20	0.031189083820662766	0.035012809564474806
87761	Revelations (Intro)	10582	7	0.07602339181286549	0.04426416168516937
87827	Prevent This Tragedy	1915	17	0.07602339181286549	0.10219185881013379
87829	Fall Victim	1915	17	0.07407407407407407	0.10219185881013379
87843	Poor Little Rich Boy	3137	1463	0.042884990253411304	0.15300313122687162
87866	The Last Goodbye	281	1239	0.08382066276803118	0.15584970111016225
87873	Safe Home	314	1239	0.18323586744639375	0.041559920296043266
87875	Holland, 1945	2907	56	0.06042884990253411	0.08440079703956732
87934	Like Dylan in the Movies	4117	143	0.0935672514619883	0.2543410190720182
87937	The Stars of Track and Field	4117	143	0.26120857699805067	0.2543410190720182
88113	Her Alone	6766	7	0.06042884990253411	0.21605465414175917
88130	Lurch	6199	1927	0.06042884990253411	0.1067463706233988
88150	Jim Fear	6199	1927	0.2884990253411306	0.1067463706233988
88171	Gone Forever	13243	20	0.10916179337231968	0.1138627953316254
88193	Mary Ann's Place	2822	12	0.12475633528265107	0.07643040136635354
88203	Silver Bride	6766	7	0.08771929824561403	0.21605465414175917
88229	Forget It	13719	20	0.20077972709551656	0.11229718189581554
88282	Find That Soul	2822	12	0.1793372319688109	0.07643040136635354
88289	What A Shame	262	50	0.08382066276803118	0.02604611443210931
88310	Sound The Alarm	6872	1927	0.09941520467836257	0.11243951038998007
88351	One Last Breath	5192	68	0.11500974658869395	0.0631938514090521
88374	Sweet Nurse	6395	39	0.12475633528265107	0.24181611158553942
88379	Better Version	262	50	0.07017543859649122	0.02604611443210931
88395	Yer Majesty	262	50	0.08966861598440545	0.02604611443210931
88415	Nowhere Kids	262	50	0.10526315789473684	0.02604611443210931
88616	Not Listening	686	16	0.13255360623781676	0.22857956162823798
88660	That's the Way (My Love Is)	2442	20	0.15009746588693956	0.19257045260461145
88679	Scared	13243	20	0.3216374269005848	0.1138627953316254
88693	Pearl of the Stars	1996	20	0.1539961013645224	0.1488756048961002
88694	Made Out Of Nothing (All That I Am)	1996	20	0.14619883040935672	0.1488756048961002
88735	Eleanor Rigby	801	1239	0.12280701754385964	0.04924565898092798
88842	Here We Are	13719	20	0.2475633528265107	0.11229718189581554
88880	Snow (Hey Oh)	27	68	0.06237816764132553	0.7235980643324793
88990	Rock City	185	1463	0.23196881091617932	0.33518360375747225
88996	Devil or the Blue Cat's Song	2822	12	0.2202729044834308	0.07643040136635354
89074	Never Wanted to Dance	8389	1902	0.07212475633528265	0.041986905778536865
89160	Life Starts Now	13243	20	0.10721247563352826	0.1138627953316254
89319	Beautiful War	185	1463	0.1617933723196881	0.33518360375747225
89329	Black Bubblegum	6199	1927	0.17543859649122806	0.1067463706233988
89345	Shempi	5378	1261	0.24171539961013644	0.11058923996584116
89370	Shisheido	12654	1487	0.19883040935672514	0.00412752633077142
89429	Supersoaker	185	1463	0.15984405458089668	0.33518360375747225
89445	Sooner Or Later	13719	20	0.17738791423001948	0.11229718189581554
89449	Click Click Boom	14554	20	0.050682261208576995	0.01053230856817535
89468	Pity the Weak	14722	1927	0.0935672514619883	0.00327355536578423
89562	Herr Mannelig	14726	1049	0.14814814814814814	0.024907486478793053
89619	Enemies	262	50	0.23586744639376217	0.02604611443210931
89821	Fix Me	438	1902	0.0682261208576998	0.20566467406774835
89876	Save Your Generation	14745	49	0.3157894736842105	0.004839168801594079
90012	Narcotic	14759	1287	0.24171539961013644	0.006974096214062055
90033	Walk Away From The Sun	9868	68	0.08771929824561403	0.11414745231995445
90045	Lazy Days	1605	30	0.06237816764132553	0.02946199829205807
90069	State Of Emergency	686	16	0.07797270955165692	0.22857956162823798
90070	Nights Of Love	686	16	0.10721247563352826	0.22857956162823798
90081	Coffee and Cigarettes	4250	1287	0.2709551656920078	0.09294050668943922
90153	Invincible	14628	20	0.07017543859649122	0.004412183319100484
90174	The Reign Of Unending Terror	9037	146	0.07017543859649122	0.03814403643609451
90204	Never Take Friendship Personal	146	68	0.1267056530214425	0.07230287503558212
90231	Time Turned Fragile	13197	88	0.08382066276803118	0.05351551380586393
90232	Make Out Kids	13197	88	0.06432748538011696	0.05351551380586393
90233	Feel Like Rain	13197	88	0.1286549707602339	0.05351551380586393
90240	Everything Is Alright	13197	88	0.10136452241715399	0.05351551380586393
90260	Won't Let Go	9043	63	0.21442495126705652	0.02277255906632508
90406	Suddenly	5192	68	0.10136452241715399	0.0631938514090521
90470	Dharma and the Bomb	1958	17	0.08576998050682261	0.09877597495018503
90473	Robin Hood in Reverse	1958	17	0.0682261208576998	0.09877597495018503
90556	Save Me	262	50	0.07017543859649122	0.02604611443210931
90587	Forsake Not the Dream	8891	43	0.12085769980506822	0.11998292058070026
90623	Degausser	13285	20	0.08771929824561403	0.044121833191004836
90663	The Future Freaks Me Out	13197	88	0.1189083820662768	0.05351551380586393
90737	Call It In The Air	7334	20	0.07017543859649122	0.12482208938229433
90741	Cheers Darlin'	4247	444	0.1539961013645224	0.08525476800455452
90816	Earl Grey	14794	1927	0.07797270955165692	0.002277255906632508
90833	Wood And Wire	7334	20	0.1695906432748538	0.12482208938229433
90835	In Exile	7334	20	0.10721247563352826	0.12482208938229433
90867	Hopeless Days	6766	7	0.09551656920077972	0.21605465414175917
90868	Shaman	6766	7	0.1695906432748538	0.21605465414175917
91002	Dethbed	1915	17	0.09161793372319688	0.10219185881013379
91032	Chemo Limo	3137	1463	0.08382066276803118	0.15300313122687162
91034	Samsara	9178	1927	0.13255360623781676	0.08795900939368062
91055	Ocean Avenue	3424	20	0.1111111111111111	0.11414745231995445
91058	Battery Check	1969	1902	0.10331384015594541	0.0506689439225733
91065	Fingers Crossed	1969	1902	0.10916179337231968	0.0506689439225733
91082	a Departure	14806	123	0.07992202729044834	0.03871335041275263
91097	The Vulture	7904	230	0.07602339181286549	0.09664104753771705
91174	The Crimson	9313	1927	0.15009746588693956	0.07144890407059493
91175	You're Gonna Go Far, Kid	141	1902	0.2884990253411306	0.2596071733561059
91326	I Would Do Anything	89	1239	0.03508771929824561	0.11742100768573868
91329	A Crippling Blow	924	20	0.13450292397660818	0.25362937660119556
91330	My Head Is Full of Ghosts	1958	17	0.12280701754385964	0.09877597495018503
91341	Never Say Die	12616	185	0.06627680311890838	0.015798462852263023
91350	Ghost Of Floyd Collins	9043	63	0.24366471734892786	0.02277255906632508
91374	Fell in Love Without You	13197	88	0.07407407407407407	0.05351551380586393
91399	Kabuki Girl	9873	17	0.07212475633528265	0.047110731568460004
91400	Statue of Liberty	9873	17	0.056530214424951264	0.047110731568460004
91403	I'm Not a Punk	9873	17	0.23586744639376217	0.047110731568460004
91405	Tonyage	9873	17	0.07212475633528265	0.047110731568460004
91410	Nekroskop	2544	1927	0.10916179337231968	0.047680045545118135
91411	Sultans of Satan	2544	1927	0.07602339181286549	0.047680045545118135
91412	Sjøhyenar (Havets herrer)	2544	1927	0.15789473684210525	0.047680045545118135
91413	Undertro	2544	1927	0.31773879142300193	0.047680045545118135
91420	Overcome	5192	68	0.4834307992202729	0.0631938514090521
91438	When Acting as a Wave	6199	1927	0.09551656920077972	0.1067463706233988
91449	Close To Home	5282	1463	0.19883040935672514	0.0148021633931113
91450	Long Goodnight	5282	1463	0.10136452241715399	0.0148021633931113
91452	My Apology	5282	1463	0.3060428849902534	0.0148021633931113
91521	High Fidelity	320	894	0.14230019493177387	0.2640193566752064
91523	Football Season Is Over	8852	132	0.15204678362573099	0.08810133788784515
91531	24-25	5842	444	0.1442495126705653	0.09294050668943922
91532	We Believe	4624	20	0.3645224171539961	0.0506689439225733
91583	Burn The Fleet	7334	20	0.28460038986354774	0.12482208938229433
91606	Fake It	9868	68	0.18323586744639375	0.11414745231995445
91624	I'd Come for You	9716	68	0.13450292397660818	0.20296043267862227
91627	Fight For All The Wrong Reasons	9716	68	0.13255360623781676	0.20296043267862227
91682	Silver Needle. Golden Nail	14836	196	0.14035087719298245	0.003700540848277825
91772	Unknown Soldier	13719	20	0.10916179337231968	0.11229718189581554
91777	The Story So Far	10027	1902	0.09551656920077972	0.030742954739538857
91799	Crossing The Rubicon	8991	39	0.25146198830409355	0.01807571875889553
91812	Here I Stand	7300	1005	0.15204678362573099	0.003842869342442357
91818	Adieu	2868	1048	0.19883040935672514	0.11813265015656134
91821	Fanfare For The Conscious Man	2868	1048	0.3723196881091618	0.11813265015656134
91839	High Regard	14839	172	0.3313840155945419	0.0024195844007970395
91894	Cowardice	14841	172	0.10526315789473684	0.02775405636208369
91904	Blessed Burden	14841	172	0.1442495126705653	0.02775405636208369
91985	Fault and Fracture	2866	146	0.04483430799220273	0.11742100768573868
92025	I Was A Teenage Hand Model	2758	20	0.290448343079922	0.18033020210646172
92050	Passing Through A Screen Door	13037	172	0.050682261208576995	0.01309422146313692
92190	Movielike	4250	1287	0.15984405458089668	0.09294050668943922
92196	Open Water	7334	20	0.20077972709551656	0.12482208938229433
92199	Stand And Feel Your Worth	7334	20	0.17543859649122806	0.12482208938229433
92206	The Earth Will Shake	7334	20	0.07407407407407407	0.12482208938229433
92207	Between The End And Where We Lie	7334	20	0.11500974658869395	0.12482208938229433
92224	View From Heaven	3424	20	0.1968810916179337	0.11414745231995445
92225	Twentythree	3424	20	0.06432748538011696	0.11414745231995445
92226	Miles Apart	3424	20	0.14814814814814814	0.11414745231995445
92228	Life Of A Salesman	3424	20	0.12085769980506822	0.11414745231995445
92271	Inevitable	146	68	0.0682261208576998	0.07230287503558212
92272	Reclusion	146	68	0.1364522417153996	0.07230287503558212
92274	Hello Alone	146	68	0.13840155945419103	0.07230287503558212
92280	The Feel Good Drag	146	68	0.12085769980506822	0.07230287503558212
92282	The Runaways	146	68	0.050682261208576995	0.07230287503558212
92285	The Most Beautiful Bitter Fruit	14806	123	0.09941520467836257	0.03871335041275263
92291	Harder Harmonies	14806	123	0.056530214424951264	0.03871335041275263
92310	My Own Prison	5192	68	0.22612085769980506	0.0631938514090521
92328	Pity and Fear	2923	56	0.17738791423001948	0.13122687161969826
92330	Your New Twin Sized Bed	2923	56	0.07602339181286549	0.13122687161969826
92359	The Divine Suicide Of K.	9037	146	0.23196881091617932	0.03814403643609451
92388	My Heart Is A Fist	686	16	0.11695906432748537	0.22857956162823798
92390	Hollywood Whore	686	16	0.10136452241715399	0.22857956162823798
92407	Let You Down	13243	20	0.07602339181286549	0.1138627953316254
92408	Torn Between Scylla and Charybdis	8891	43	0.06042884990253411	0.11998292058070026
92422	New Candles	2923	56	0.08576998050682261	0.13122687161969826
92425	Line of Best Fit	2923	56	0.1267056530214425	0.13122687161969826
92426	Two Cars	2923	56	0.07212475633528265	0.13122687161969826
92429	Hindsight	2923	56	0.38791423001949316	0.13122687161969826
92442	Brothers on a Hotel Bed	2923	56	0.06432748538011696	0.13122687161969826
92445	Hectic	2868	1048	0.08966861598440545	0.11813265015656134
92520	We Will Become Silhouettes	3004	230	0.05458089668615984	0.04013663535439795
92533	Overrated	13243	20	0.15984405458089668	0.1138627953316254
92537	Entrance Of The Conflagration	8891	43	0.33528265107212474	0.11998292058070026
92626	Hopeless	13719	20	0.11500974658869395	0.11229718189581554
92645	I Want Something More	1958	17	0.10136452241715399	0.09877597495018503
92654	Sometimes I Feel Like	1958	17	0.10916179337231968	0.09877597495018503
92667	Get Out Alive	13243	20	0.31968810916179335	0.1138627953316254
92695	The Lie	1958	17	0.09941520467836257	0.09877597495018503
92707	Germs of Perfection	1958	17	0.05847953216374269	0.09877597495018503
92715	To Another Abyss	1958	17	0.12085769980506822	0.09877597495018503
92718	Los Angeles Is Burning	1958	17	0.07992202729044834	0.09877597495018503
92719	All There Is	1958	17	0.11500974658869395	0.09877597495018503
92734	What Was That	4168	56	0.05263157894736842	0.11258183888414461
92736	Rude	4168	56	0.1871345029239766	0.11258183888414461
