entity_head	relation	entity_tail
3732	3	16810
3732	3	16805
3732	3	16806
3732	3	16904
3732	3	17351
3732	3	17327
3733	3	16807
3733	3	16789
3733	3	16904
3733	3	16836
3733	3	17432
3733	3	17166
3733	3	17298
3733	3	17327
3733	3	17287
3733	3	16934
3733	3	16810
3733	3	16805
3733	3	16806
3733	3	16904
3733	3	17351
3733	3	17327
3797	3	16807
3797	3	16789
3797	3	16904
3797	3	16836
3797	3	17432
3797	3	17166
3797	3	17298
3797	3	17327
3797	3	17287
3797	3	16934
3797	3	16810
3797	3	16805
3797	3	16806
3797	3	16904
3797	3	17351
3797	3	17327
3800	3	16807
3800	3	16789
3800	3	16904
3800	3	16836
3800	3	17432
3800	3	17166
3800	3	17298
3800	3	17327
3800	3	17287
3800	3	16934
3800	3	16810
3800	3	16805
3800	3	16806
3800	3	16904
3800	3	17351
3800	3	17327
3860	3	16807
3860	3	16789
3860	3	16904
3860	3	16836
3860	3	17432
3860	3	17166
3860	3	17298
3860	3	17327
3860	3	17287
3860	3	16934
3860	3	16810
3860	3	16805
3860	3	16806
3860	3	16904
3860	3	17351
3860	3	17327
3861	3	16807
3861	3	16789
3861	3	16904
3861	3	16836
3861	3	17432
3861	3	17166
3861	3	17298
3861	3	17327
3861	3	17287
3861	3	16934
3861	3	16810
3861	3	16805
3861	3	16806
3861	3	16904
3861	3	17351
3861	3	17327
3862	3	16807
3862	3	16789
3862	3	16904
3862	3	16836
3862	3	17432
3862	3	17166
3862	3	17298
3862	3	17327
3862	3	17287
3862	3	16934
3862	3	16810
3862	3	16805
3862	3	16806
3862	3	16904
3862	3	17351
3862	3	17327
3888	3	16807
3888	3	16789
3888	3	16904
3888	3	16836
3888	3	17432
3888	3	17166
3888	3	17298
3888	3	17327
3888	3	17287
3888	3	16934
3888	3	16810
3888	3	16805
3888	3	16806
3888	3	16904
3888	3	17351
3888	3	17327
3906	3	16807
3906	3	16789
3906	3	16904
3906	3	16836
3906	3	17432
3906	3	17166
3906	3	17298
3906	3	17327
3906	3	17287
3906	3	16934
3906	3	16810
3906	3	16805
3906	3	16806
3906	3	16904
3906	3	17351
3906	3	17327
3907	3	16807
3907	3	16789
3907	3	16904
3907	3	16836
3907	3	17432
3907	3	17166
3907	3	17298
3907	3	17327
3907	3	17287
3907	3	16934
3907	3	16810
3907	3	16805
3907	3	16806
3907	3	16904
3907	3	17351
3907	3	17327
3908	3	16807
3908	3	16789
3908	3	16904
3908	3	16836
3908	3	17432
3908	3	17166
3908	3	17298
3908	3	17327
3908	3	17287
3908	3	16934
3908	3	16810
3908	3	16805
3908	3	16806
3908	3	16904
3908	3	17351
3908	3	17327
3909	3	16807
3909	3	16789
3909	3	16904
3909	3	16836
3909	3	17432
3909	3	17166
3909	3	17298
3909	3	17327
3909	3	17287
3909	3	16934
3909	3	16810
3909	3	16805
3909	3	16806
3909	3	16904
3909	3	17351
3909	3	17327
3910	3	16807
3910	3	16789
3910	3	16904
3910	3	16836
3910	3	17432
3910	3	17166
3910	3	17298
3910	3	17327
3910	3	17287
3910	3	16934
3910	3	16810
3910	3	16805
3910	3	16806
3910	3	16904
3910	3	17351
3910	3	17327
5447	3	16807
5447	3	16789
5447	3	16904
5447	3	16836
5447	3	17432
5447	3	17166
5447	3	17298
5447	3	17327
5447	3	17287
5447	3	16934
5447	3	16810
5447	3	16805
5447	3	16806
5447	3	16904
5447	3	17351
5447	3	17327
5448	3	16807
5448	3	16789
5448	3	16904
5448	3	16836
5448	3	17432
5448	3	17166
5448	3	17298
5448	3	17327
5448	3	17287
5448	3	16934
5448	3	16810
5448	3	16805
5448	3	16806
5448	3	16904
5448	3	17351
5448	3	17327
5920	3	16807
5920	3	16789
5920	3	16904
5920	3	16836
5920	3	17432
5920	3	17166
5920	3	17298
5920	3	17327
5920	3	17287
5920	3	16934
5920	3	16810
5920	3	16805
5920	3	16806
5920	3	16904
5920	3	17351
5920	3	17327
5924	3	16807
5924	3	16789
5924	3	16904
5924	3	16836
5924	3	17432
5924	3	17166
5924	3	17298
5924	3	17327
5924	3	17287
5924	3	16934
5924	3	16810
5924	3	16805
5924	3	16806
5924	3	16904
5924	3	17351
5924	3	17327
5925	3	16807
5925	3	16789
5925	3	16904
5925	3	16836
5925	3	17432
5925	3	17166
5925	3	17298
5925	3	17327
5925	3	17287
5925	3	16934
5925	3	16810
5925	3	16805
5925	3	16806
5925	3	16904
5925	3	17351
5925	3	17327
5926	3	16807
5926	3	16789
5926	3	16904
5926	3	16836
5926	3	17432
5926	3	17166
5926	3	17298
5926	3	17327
5926	3	17287
5926	3	16934
5926	3	16810
5926	3	16805
5926	3	16806
5926	3	16904
5926	3	17351
5926	3	17327
5927	3	16807
5927	3	16789
5927	3	16904
5927	3	16836
5927	3	17432
5927	3	17166
5927	3	17298
5927	3	17327
5927	3	17287
5927	3	16934
5927	3	16810
5927	3	16805
5927	3	16806
5927	3	16904
5927	3	17351
5927	3	17327
6303	3	16807
6303	3	16789
6303	3	16904
6303	3	16836
6303	3	17432
6303	3	17166
6303	3	17298
6303	3	17327
6303	3	17287
6303	3	16934
6303	3	16810
6303	3	16805
6303	3	16806
6303	3	16904
6303	3	17351
6303	3	17327
6495	3	16807
6495	3	16789
6495	3	16904
6495	3	16836
6495	3	17432
6495	3	17166
6495	3	17298
6495	3	17327
6495	3	17287
6495	3	16934
6495	3	16810
6495	3	16805
6495	3	16806
6495	3	16904
6495	3	17351
6495	3	17327
6497	3	16807
6497	3	16789
6497	3	16904
6497	3	16836
6497	3	17432
6497	3	17166
6497	3	17298
6497	3	17327
6497	3	17287
6497	3	16934
6497	3	16810
6497	3	16805
6497	3	16806
6497	3	16904
6497	3	17351
6497	3	17327
6534	3	16807
6534	3	16789
6534	3	16904
6534	3	16836
6534	3	17432
6534	3	17166
6534	3	17298
6534	3	17327
6534	3	17287
6534	3	16934
6534	3	16810
6534	3	16805
6534	3	16806
6534	3	16904
6534	3	17351
6534	3	17327
7546	3	16807
7546	3	16789
7546	3	16904
7546	3	16836
7546	3	17432
7546	3	17166
7546	3	17298
7546	3	17327
7546	3	17287
7546	3	16934
7546	3	16810
7546	3	16805
7546	3	16806
7546	3	16904
7546	3	17351
7546	3	17327
12390	3	16807
12390	3	16789
12390	3	16904
12390	3	16836
12390	3	17432
12390	3	17166
12390	3	17298
12390	3	17327
12390	3	17287
12390	3	16934
12390	3	16810
12390	3	16805
12390	3	16806
12390	3	16904
12390	3	17351
12390	3	17327
12472	3	16807
12472	3	16789
12472	3	16904
12472	3	16836
12472	3	17432
12472	3	17166
12472	3	17298
12472	3	17327
12472	3	17287
12472	3	16934
12472	3	16810
12472	3	16805
12472	3	16806
12472	3	16904
12472	3	17351
12472	3	17327
915	3	16788
915	3	16836
915	3	16807
915	3	17102
915	3	16826
915	3	17186
915	3	16799
915	3	17267
915	3	17275
915	3	17298
1909	3	16788
1909	3	16836
1909	3	16807
1909	3	17102
1909	3	16826
1909	3	17186
1909	3	16799
1909	3	17267
1909	3	17275
1909	3	17298
1910	3	16788
1910	3	16836
1910	3	16807
1910	3	17102
1910	3	16826
1910	3	17186
1910	3	16799
1910	3	17267
1910	3	17275
1910	3	17298
1911	3	16788
1911	3	16836
1911	3	16807
1911	3	17102
1911	3	16826
1911	3	17186
1911	3	16799
1911	3	17267
1911	3	17275
1911	3	17298
1912	3	16788
1912	3	16836
1912	3	16807
1912	3	17102
1912	3	16826
1912	3	17186
1912	3	16799
1912	3	17267
1912	3	17275
1912	3	17298
1913	3	16788
1913	3	16836
1913	3	16807
1913	3	17102
1913	3	16826
1913	3	17186
1913	3	16799
1913	3	17267
1913	3	17275
1913	3	17298
1914	3	16788
1914	3	16836
1914	3	16807
1914	3	17102
1914	3	16826
1914	3	17186
1914	3	16799
1914	3	17267
1914	3	17275
1914	3	17298
1915	3	16788
1915	3	16836
1915	3	16807
1915	3	17102
1915	3	16826
1915	3	17186
1915	3	16799
1915	3	17267
1915	3	17275
1915	3	17298
2069	3	16788
2069	3	16836
2069	3	16807
2069	3	17102
2069	3	16826
2069	3	17186
2069	3	16799
2069	3	17267
2069	3	17275
2069	3	17298
5463	3	16788
5463	3	16836
5463	3	16807
5463	3	17102
5463	3	16826
5463	3	17186
5463	3	16799
5463	3	17267
5463	3	17275
5463	3	17298
10417	3	16788
10417	3	16836
10417	3	16807
10417	3	17102
10417	3	16826
10417	3	17186
10417	3	16799
10417	3	17267
10417	3	17275
10417	3	17298
10424	3	16788
10424	3	16836
10424	3	16807
10424	3	17102
10424	3	16826
10424	3	17186
10424	3	16799
10424	3	17267
10424	3	17275
10424	3	17298
10426	3	16788
10426	3	16836
10426	3	16807
10426	3	17102
10426	3	16826
10426	3	17186
10426	3	16799
10426	3	17267
10426	3	17275
10426	3	17298
10695	3	16788
10695	3	16836
10695	3	16807
10695	3	17102
10695	3	16826
10695	3	17186
10695	3	16799
10695	3	17267
10695	3	17275
10695	3	17298
10697	3	16788
10697	3	16836
10697	3	16807
10697	3	17102
10697	3	16826
10697	3	17186
10697	3	16799
10697	3	17267
10697	3	17275
10697	3	17298
10950	3	16788
10950	3	16836
10950	3	16807
10950	3	17102
10950	3	16826
10950	3	17186
10950	3	16799
10950	3	17267
10950	3	17275
10950	3	17298
11058	3	16788
11058	3	16836
11058	3	16807
11058	3	17102
11058	3	16826
11058	3	17186
11058	3	16799
11058	3	17267
11058	3	17275
11058	3	17298
11059	3	16788
11059	3	16836
11059	3	16807
11059	3	17102
11059	3	16826
11059	3	17186
11059	3	16799
11059	3	17267
11059	3	17275
11059	3	17298
11060	3	16788
11060	3	16836
11060	3	16807
11060	3	17102
11060	3	16826
11060	3	17186
11060	3	16799
11060	3	17267
11060	3	17275
11060	3	17298
11274	3	16788
11274	3	16836
11274	3	16807
11274	3	17102
11274	3	16826
11274	3	17186
11274	3	16799
11274	3	17267
11274	3	17275
11274	3	17298
11275	3	16788
11275	3	16836
11275	3	16807
11275	3	17102
11275	3	16826
11275	3	17186
11275	3	16799
11275	3	17267
11275	3	17275
11275	3	17298
12257	3	16788
12257	3	16836
12257	3	16807
12257	3	17102
12257	3	16826
12257	3	17186
12257	3	16799
12257	3	17267
12257	3	17275
12257	3	17298
12258	3	16788
12258	3	16836
12258	3	16807
12258	3	17102
12258	3	16826
12258	3	17186
12258	3	16799
12258	3	17267
12258	3	17275
12258	3	17298
916	3	16807
916	3	17040
916	3	16788
916	3	16806
916	3	17298
916	3	17186
916	3	17102
916	3	16983
916	3	17359
916	3	16850
916	3	17353
916	3	16967
916	3	16985
916	3	16802
916	3	16934
916	3	17019
916	3	17464
916	3	16821
916	3	16832
916	3	17059
916	3	16992
916	3	17351
916	3	17281
916	3	17219
916	3	17261
916	3	16985
916	3	16961
1064	3	16807
1064	3	17040
1064	3	16788
1064	3	16806
1064	3	17298
1064	3	17186
1064	3	17102
1064	3	16983
1064	3	17359
1064	3	16850
1064	3	17353
1064	3	16967
1064	3	16985
1064	3	16802
1064	3	16934
1064	3	17019
1064	3	17464
1064	3	16821
1064	3	16832
1064	3	17059
1064	3	16992
1064	3	17351
1064	3	17281
1064	3	17219
1064	3	17261
1064	3	16985
1064	3	16961
10421	3	16807
10421	3	17040
10421	3	16788
10421	3	16806
10421	3	17298
10421	3	17186
10421	3	17102
10421	3	16983
10421	3	17359
10421	3	16850
10421	3	17353
10421	3	16967
10421	3	16985
10421	3	16802
10421	3	16934
10421	3	17019
10421	3	17464
10421	3	16821
10421	3	16832
10421	3	17059
10421	3	16992
10421	3	17351
10421	3	17281
10421	3	17219
10421	3	17261
10421	3	16985
10421	3	16961
12278	3	16807
12278	3	17040
12278	3	16788
12278	3	16806
12278	3	17298
12278	3	17186
12278	3	17102
12278	3	16983
12278	3	17359
12278	3	16850
12278	3	17353
12278	3	16967
12278	3	16985
12278	3	16802
12278	3	16934
12278	3	17019
12278	3	17464
12278	3	16821
12278	3	16832
12278	3	17059
12278	3	16992
12278	3	17351
12278	3	17281
12278	3	17219
12278	3	17261
12278	3	16985
12278	3	16961
922	3	16788
922	3	17040
922	3	16789
922	3	16964
922	3	16904
922	3	17222
922	3	16851
922	3	16806
922	3	16791
922	3	17201
922	3	17353
922	3	16934
922	3	17298
922	3	17087
922	3	16819
922	3	16904
922	3	17370
922	3	17281
922	3	17406
922	3	16851
922	3	16836
923	3	16788
923	3	17040
923	3	16789
923	3	16964
923	3	16904
923	3	17222
923	3	16851
923	3	16806
923	3	16791
923	3	17201
923	3	17353
923	3	16934
923	3	17298
923	3	17087
923	3	16819
923	3	16904
923	3	17370
923	3	17281
923	3	17406
923	3	16851
923	3	16836
4801	3	16788
4801	3	17040
4801	3	16789
4801	3	16964
4801	3	16904
4801	3	17222
4801	3	16851
4801	3	16806
4801	3	16791
4801	3	17201
4801	3	17353
4801	3	16934
4801	3	17298
4801	3	17087
4801	3	16819
4801	3	16904
4801	3	17370
4801	3	17281
4801	3	17406
4801	3	16851
4801	3	16836
924	3	16807
924	3	17298
924	3	17351
924	3	16964
924	3	16850
924	3	17023
924	3	16842
924	3	16851
924	3	16788
924	3	16789
924	3	16806
924	3	16823
924	3	16931
924	3	17040
924	3	16819
924	3	16967
924	3	16836
924	3	16820
924	3	16961
1118	3	16807
1118	3	17298
1118	3	17351
1118	3	16964
1118	3	16850
1118	3	17023
1118	3	16842
1118	3	16851
1118	3	16788
1118	3	16789
1118	3	16806
1118	3	16823
1118	3	16931
1118	3	17040
1118	3	16819
1118	3	16967
1118	3	16836
1118	3	16820
1118	3	16961
5135	3	16807
5135	3	17298
5135	3	17351
5135	3	16964
5135	3	16850
5135	3	17023
5135	3	16842
5135	3	16851
5135	3	16788
5135	3	16789
5135	3	16806
5135	3	16823
5135	3	16931
5135	3	17040
5135	3	16819
5135	3	16967
5135	3	16836
5135	3	16820
5135	3	16961
5273	3	16807
5273	3	17298
5273	3	17351
5273	3	16964
5273	3	16850
5273	3	17023
5273	3	16842
5273	3	16851
5273	3	16788
5273	3	16789
5273	3	16806
5273	3	16823
5273	3	16931
5273	3	17040
5273	3	16819
5273	3	16967
5273	3	16836
5273	3	16820
5273	3	16961
8435	3	16807
8435	3	17298
8435	3	17351
8435	3	16964
8435	3	16850
8435	3	17023
8435	3	16842
8435	3	16851
8435	3	16788
8435	3	16789
8435	3	16806
8435	3	16823
8435	3	16931
8435	3	17040
8435	3	16819
8435	3	16967
8435	3	16836
8435	3	16820
8435	3	16961
8826	3	16807
8826	3	17298
8826	3	17351
8826	3	16964
8826	3	16850
8826	3	17023
8826	3	16842
8826	3	16851
8826	3	16788
8826	3	16789
8826	3	16806
8826	3	16823
8826	3	16931
8826	3	17040
8826	3	16819
8826	3	16967
8826	3	16836
8826	3	16820
8826	3	16961
9046	3	16807
9046	3	17298
9046	3	17351
9046	3	16964
9046	3	16850
9046	3	17023
9046	3	16842
9046	3	16851
9046	3	16788
9046	3	16789
9046	3	16806
9046	3	16823
9046	3	16931
9046	3	17040
9046	3	16819
9046	3	16967
9046	3	16836
9046	3	16820
9046	3	16961
932	3	17359
932	3	16825
932	3	16950
932	3	16899
932	3	17267
932	3	16886
932	3	17198
932	3	16894
932	3	17145
932	3	17362
932	3	17138
932	3	16821
932	3	17147
932	3	16926
932	3	16953
932	3	16916
932	3	16825
932	3	16835
932	3	16950
932	3	16955
933	3	17359
933	3	16825
933	3	16950
933	3	16899
933	3	17267
933	3	16886
933	3	17198
933	3	16894
933	3	17145
933	3	17362
933	3	17138
933	3	16821
933	3	17147
933	3	16926
933	3	16953
933	3	16916
933	3	16825
933	3	16835
933	3	16950
933	3	16955
934	3	17359
934	3	16825
934	3	16950
934	3	16899
934	3	17267
934	3	16886
934	3	17198
934	3	16894
934	3	17145
934	3	17362
934	3	17138
934	3	16821
934	3	17147
934	3	16926
934	3	16953
934	3	16916
934	3	16825
934	3	16835
934	3	16950
934	3	16955
935	3	16967
935	3	17351
935	3	16807
935	3	16842
935	3	17359
935	3	17287
935	3	17298
935	3	16859
935	3	17294
935	3	17051
935	3	17176
935	3	16841
935	3	16832
935	3	16897
935	3	16976
935	3	17299
935	3	16850
935	3	16934
935	3	17440
935	3	16914
935	3	16817
935	3	16946
935	3	16806
935	3	17209
935	3	16802
935	3	17299
935	3	17405
946	3	17351
946	3	16842
946	3	16874
946	3	16807
946	3	17298
946	3	17147
946	3	17467
946	3	16940
946	3	16914
946	3	16841
946	3	17193
946	3	16850
946	3	16835
946	3	17359
946	3	17112
946	3	17292
946	3	16976
946	3	17292
946	3	16825
946	3	16802
946	3	16806
946	3	17294
946	3	17176
946	3	17474
946	3	16804
946	3	16964
946	3	17287
946	3	16825
946	3	16788
946	3	16967
946	3	17281
946	3	17040
946	3	17186
948	3	16841
948	3	17298
948	3	17351
948	3	16807
948	3	17051
948	3	16842
948	3	16850
948	3	17176
948	3	16976
948	3	16802
948	3	16841
948	3	17287
948	3	16859
948	3	17467
948	3	17359
948	3	16934
948	3	16914
948	3	16806
948	3	17219
948	3	16817
948	3	17140
948	3	16844
948	3	17294
2692	3	16841
2692	3	17298
2692	3	17351
2692	3	16807
2692	3	17051
2692	3	16842
2692	3	16850
2692	3	17176
2692	3	16976
2692	3	16802
2692	3	16841
2692	3	17287
2692	3	16859
2692	3	17467
2692	3	17359
2692	3	16934
2692	3	16914
2692	3	16806
2692	3	17219
2692	3	16817
2692	3	17140
2692	3	16844
2692	3	17294
2693	3	16841
2693	3	17298
2693	3	17351
2693	3	16807
2693	3	17051
2693	3	16842
2693	3	16850
2693	3	17176
2693	3	16976
2693	3	16802
2693	3	16841
2693	3	17287
2693	3	16859
2693	3	17467
2693	3	17359
2693	3	16934
2693	3	16914
2693	3	16806
2693	3	17219
2693	3	16817
2693	3	17140
2693	3	16844
2693	3	17294
7514	3	16841
7514	3	17298
7514	3	17351
7514	3	16807
7514	3	17051
7514	3	16842
7514	3	16850
7514	3	17176
7514	3	16976
7514	3	16802
7514	3	16841
7514	3	17287
7514	3	16859
7514	3	17467
7514	3	17359
7514	3	16934
7514	3	16914
7514	3	16806
7514	3	17219
7514	3	16817
7514	3	17140
7514	3	16844
7514	3	17294
7535	3	16841
7535	3	17298
7535	3	17351
7535	3	16807
7535	3	17051
7535	3	16842
7535	3	16850
7535	3	17176
7535	3	16976
7535	3	16802
7535	3	16841
7535	3	17287
7535	3	16859
7535	3	17467
7535	3	17359
7535	3	16934
7535	3	16914
7535	3	16806
7535	3	17219
7535	3	16817
7535	3	17140
7535	3	16844
7535	3	17294
7558	3	16841
7558	3	17298
7558	3	17351
7558	3	16807
7558	3	17051
7558	3	16842
7558	3	16850
7558	3	17176
7558	3	16976
7558	3	16802
7558	3	16841
7558	3	17287
7558	3	16859
7558	3	17467
7558	3	17359
7558	3	16934
7558	3	16914
7558	3	16806
7558	3	17219
7558	3	16817
7558	3	17140
7558	3	16844
7558	3	17294
12439	3	16841
12439	3	17298
12439	3	17351
12439	3	16807
12439	3	17051
12439	3	16842
12439	3	16850
12439	3	17176
12439	3	16976
12439	3	16802
12439	3	16841
12439	3	17287
12439	3	16859
12439	3	17467
12439	3	17359
12439	3	16934
12439	3	16914
12439	3	16806
12439	3	17219
12439	3	16817
12439	3	17140
12439	3	16844
12439	3	17294
12440	3	16841
12440	3	17298
12440	3	17351
12440	3	16807
12440	3	17051
12440	3	16842
12440	3	16850
12440	3	17176
12440	3	16976
12440	3	16802
12440	3	16841
12440	3	17287
12440	3	16859
12440	3	17467
12440	3	17359
12440	3	16934
12440	3	16914
12440	3	16806
12440	3	17219
12440	3	16817
12440	3	17140
12440	3	16844
12440	3	17294
12441	3	16841
12441	3	17298
12441	3	17351
12441	3	16807
12441	3	17051
12441	3	16842
12441	3	16850
12441	3	17176
12441	3	16976
12441	3	16802
12441	3	16841
12441	3	17287
12441	3	16859
12441	3	17467
12441	3	17359
12441	3	16934
12441	3	16914
12441	3	16806
12441	3	17219
12441	3	16817
12441	3	17140
12441	3	16844
12441	3	17294
949	3	17351
949	3	16842
949	3	17298
949	3	16807
949	3	16850
949	3	16964
949	3	17023
949	3	16825
949	3	17267
949	3	16921
949	3	17458
949	3	17467
949	3	16820
949	3	16809
949	3	17040
949	3	17271
950	3	16807
950	3	17298
950	3	16842
950	3	17351
950	3	16820
950	3	16823
950	3	16914
950	3	16841
950	3	16836
950	3	17312
950	3	17294
950	3	16904
950	3	17312
950	3	16789
950	3	16874
950	3	17219
998	3	16807
998	3	17298
998	3	16842
998	3	17351
998	3	16820
998	3	16823
998	3	16914
998	3	16841
998	3	16836
998	3	17312
998	3	17294
998	3	16904
998	3	17312
998	3	16789
998	3	16874
998	3	17219
955	3	16856
955	3	16864
955	3	17359
955	3	16825
955	3	16821
955	3	17267
955	3	17281
955	3	17287
955	3	16805
955	3	17271
955	3	16807
955	3	16950
955	3	17019
955	3	16909
955	3	17176
955	3	17298
955	3	16791
955	3	17102
955	3	16905
956	3	16856
956	3	16864
956	3	17359
956	3	16825
956	3	16821
956	3	17267
956	3	17281
956	3	17287
956	3	16805
956	3	17271
956	3	16807
956	3	16950
956	3	17019
956	3	16909
956	3	17176
956	3	17298
956	3	16791
956	3	17102
956	3	16905
2929	3	16856
2929	3	16864
2929	3	17359
2929	3	16825
2929	3	16821
2929	3	17267
2929	3	17281
2929	3	17287
2929	3	16805
2929	3	17271
2929	3	16807
2929	3	16950
2929	3	17019
2929	3	16909
2929	3	17176
2929	3	17298
2929	3	16791
2929	3	17102
2929	3	16905
4761	3	16856
4761	3	16864
4761	3	17359
4761	3	16825
4761	3	16821
4761	3	17267
4761	3	17281
4761	3	17287
4761	3	16805
4761	3	17271
4761	3	16807
4761	3	16950
4761	3	17019
4761	3	16909
4761	3	17176
4761	3	17298
4761	3	16791
4761	3	17102
4761	3	16905
4762	3	16856
4762	3	16864
4762	3	17359
4762	3	16825
4762	3	16821
4762	3	17267
4762	3	17281
4762	3	17287
4762	3	16805
4762	3	17271
4762	3	16807
4762	3	16950
4762	3	17019
4762	3	16909
4762	3	17176
4762	3	17298
4762	3	16791
4762	3	17102
4762	3	16905
4763	3	16856
4763	3	16864
4763	3	17359
4763	3	16825
4763	3	16821
4763	3	17267
4763	3	17281
4763	3	17287
4763	3	16805
4763	3	17271
4763	3	16807
4763	3	16950
4763	3	17019
4763	3	16909
4763	3	17176
4763	3	17298
4763	3	16791
4763	3	17102
4763	3	16905
4803	3	16856
4803	3	16864
4803	3	17359
4803	3	16825
4803	3	16821
4803	3	17267
4803	3	17281
4803	3	17287
4803	3	16805
4803	3	17271
4803	3	16807
4803	3	16950
4803	3	17019
4803	3	16909
4803	3	17176
4803	3	17298
4803	3	16791
4803	3	17102
4803	3	16905
10245	3	16856
10245	3	16864
10245	3	17359
10245	3	16825
10245	3	16821
10245	3	17267
10245	3	17281
10245	3	17287
10245	3	16805
10245	3	17271
10245	3	16807
10245	3	16950
10245	3	17019
10245	3	16909
10245	3	17176
10245	3	17298
10245	3	16791
10245	3	17102
10245	3	16905
957	3	16806
957	3	16823
957	3	17040
957	3	16914
957	3	17351
957	3	17370
957	3	17040
957	3	16981
957	3	16931
957	3	16967
957	3	16961
958	3	17176
958	3	17351
958	3	17298
958	3	16842
958	3	16976
958	3	16850
958	3	16807
958	3	17040
958	3	17207
958	3	17019
958	3	16841
958	3	17294
958	3	17271
958	3	16964
958	3	17023
958	3	17287
958	3	17467
958	3	16825
958	3	17334
958	3	17065
958	3	16820
958	3	16851
958	3	16841
958	3	17186
958	3	17102
958	3	16844
958	3	16825
959	3	17294
959	3	16842
959	3	17467
959	3	17351
959	3	16807
959	3	16804
959	3	16976
959	3	16844
959	3	16850
959	3	16841
959	3	17241
959	3	17298
959	3	17426
959	3	17359
959	3	16923
959	3	16964
959	3	16914
959	3	17193
959	3	16806
959	3	16819
959	3	16802
959	3	17100
959	3	16841
959	3	16851
959	3	17091
959	3	17432
959	3	17327
959	3	17147
959	3	16941
960	3	17294
960	3	16842
960	3	17467
960	3	17351
960	3	16807
960	3	16804
960	3	16976
960	3	16844
960	3	16850
960	3	16841
960	3	17241
960	3	17298
960	3	17426
960	3	17359
960	3	16923
960	3	16964
960	3	16914
960	3	17193
960	3	16806
960	3	16819
960	3	16802
960	3	17100
960	3	16841
960	3	16851
960	3	17091
960	3	17432
960	3	17327
960	3	17147
960	3	16941
961	3	17294
961	3	16842
961	3	17467
961	3	17351
961	3	16807
961	3	16804
961	3	16976
961	3	16844
961	3	16850
961	3	16841
961	3	17241
961	3	17298
961	3	17426
961	3	17359
961	3	16923
961	3	16964
961	3	16914
961	3	17193
961	3	16806
961	3	16819
961	3	16802
961	3	17100
961	3	16841
961	3	16851
961	3	17091
961	3	17432
961	3	17327
961	3	17147
961	3	16941
964	3	16967
964	3	17298
964	3	16819
964	3	16807
964	3	16850
964	3	17351
964	3	16813
964	3	16832
964	3	16980
964	3	17359
964	3	17102
964	3	16931
964	3	16825
964	3	16821
964	3	17287
964	3	16842
964	3	16897
964	3	17311
964	3	17440
964	3	16934
964	3	17186
964	3	17311
2654	3	16967
2654	3	17298
2654	3	16819
2654	3	16807
2654	3	16850
2654	3	17351
2654	3	16813
2654	3	16832
2654	3	16980
2654	3	17359
2654	3	17102
2654	3	16931
2654	3	16825
2654	3	16821
2654	3	17287
2654	3	16842
2654	3	16897
2654	3	17311
2654	3	17440
2654	3	16934
2654	3	17186
2654	3	17311
4140	3	16967
4140	3	17298
4140	3	16819
4140	3	16807
4140	3	16850
4140	3	17351
4140	3	16813
4140	3	16832
4140	3	16980
4140	3	17359
4140	3	17102
4140	3	16931
4140	3	16825
4140	3	16821
4140	3	17287
4140	3	16842
4140	3	16897
4140	3	17311
4140	3	17440
4140	3	16934
4140	3	17186
4140	3	17311
4141	3	16967
4141	3	17298
4141	3	16819
4141	3	16807
4141	3	16850
4141	3	17351
4141	3	16813
4141	3	16832
4141	3	16980
4141	3	17359
4141	3	17102
4141	3	16931
4141	3	16825
4141	3	16821
4141	3	17287
4141	3	16842
4141	3	16897
4141	3	17311
4141	3	17440
4141	3	16934
4141	3	17186
4141	3	17311
7904	3	16967
7904	3	17298
7904	3	16819
7904	3	16807
7904	3	16850
7904	3	17351
7904	3	16813
7904	3	16832
7904	3	16980
7904	3	17359
7904	3	17102
7904	3	16931
7904	3	16825
7904	3	16821
7904	3	17287
7904	3	16842
7904	3	16897
7904	3	17311
7904	3	17440
7904	3	16934
7904	3	17186
7904	3	17311
9548	3	16967
9548	3	17298
9548	3	16819
9548	3	16807
9548	3	16850
9548	3	17351
9548	3	16813
9548	3	16832
9548	3	16980
9548	3	17359
9548	3	17102
9548	3	16931
9548	3	16825
9548	3	16821
9548	3	17287
9548	3	16842
9548	3	16897
9548	3	17311
9548	3	17440
9548	3	16934
9548	3	17186
9548	3	17311
9550	3	16967
9550	3	17298
9550	3	16819
9550	3	16807
9550	3	16850
9550	3	17351
9550	3	16813
9550	3	16832
9550	3	16980
9550	3	17359
9550	3	17102
9550	3	16931
9550	3	16825
9550	3	16821
9550	3	17287
9550	3	16842
9550	3	16897
9550	3	17311
9550	3	17440
9550	3	16934
9550	3	17186
9550	3	17311
9551	3	16967
9551	3	17298
9551	3	16819
9551	3	16807
9551	3	16850
9551	3	17351
9551	3	16813
9551	3	16832
9551	3	16980
9551	3	17359
9551	3	17102
9551	3	16931
9551	3	16825
9551	3	16821
9551	3	17287
9551	3	16842
9551	3	16897
9551	3	17311
9551	3	17440
9551	3	16934
9551	3	17186
9551	3	17311
9552	3	16967
9552	3	17298
9552	3	16819
9552	3	16807
9552	3	16850
9552	3	17351
9552	3	16813
9552	3	16832
9552	3	16980
9552	3	17359
9552	3	17102
9552	3	16931
9552	3	16825
9552	3	16821
9552	3	17287
9552	3	16842
9552	3	16897
9552	3	17311
9552	3	17440
9552	3	16934
9552	3	17186
9552	3	17311
9577	3	16967
