new_id	pid
2601	6
2602	332
2603	2670
2604	2422
2605	1735
2606	3495
2607	3506
2608	2091
2609	54
2610	2925
2611	2460
2612	2387
2613	242
2614	3571
2615	2855
2616	702
2617	3588
2618	1959
2619	1299
2620	2514
2621	2049
2622	2761
2623	2300
2624	465
2625	3540
2626	18
2627	2884
2628	2054
2629	1148
2630	3741
2631	388
2632	3562
2633	456
2634	505
2635	602
2636	1584
2637	3240
2638	1203
2639	2606
2640	322
2641	2359
2642	3396
2643	3480
2644	1759
2645	2780
2646	1928
2647	1184
2648	1036
2649	1114
2650	1015
2651	1322
2652	2620
2653	484
2654	2572
2655	1020
2656	283
2657	1631
2658	2139
2659	2795
2660	835
2661	1970
2662	2105
2663	3365
2664	522
2665	1342
2666	3420
2667	3705
2668	3593
2669	893
2670	2463
2671	158
2672	2384
2673	3181
2674	933
2675	1769
2676	421
2677	1053
2678	1212
2679	1236
2680	2124
2681	882
2682	585
2683	811
2684	2533
2685	3478
2686	3689
2687	2842
2688	1814
2689	2380
2690	445
2691	710
2692	3678
2693	1485
2694	1732
2695	688
2696	2883
2697	1971
2698	1620
2699	3265
2700	1586
2701	2523
2702	180
2703	3646
2704	156
2705	1793
2706	2342
2707	875
2708	1639
2709	2752
2710	4
2711	1590
2712	2396
2713	2147
2714	82
2715	356
2716	1010
2717	2400
2718	2204
2719	3786
2720	1281
2721	3681
2722	335
2723	1593
2724	3395
2725	3013
2726	3734
2727	900
2728	2782
2729	147
2730	840
2731	1609
2732	616
2733	543
2734	3073
2735	1041
2736	3665
2737	1650
2738	253
2739	982
2740	2423
2741	1998
2742	17
2743	309
2744	1300
2745	581
2746	427
2747	3606
2748	1130
2749	2290
2750	1894
2751	3053
2752	3392
2753	3399
2754	753
2755	2189
2756	2701
2757	1879
2758	2770
2759	1748
2760	2227
2761	2711
2762	2295
2763	3055
2764	1648
2765	2555
2766	2691
2767	1846
2768	68
2769	70
2770	899
2771	949
2772	3494
2773	1948
2774	1390
2775	1947
2776	2351
2777	2546
2778	2652
2779	3133
2780	901
2781	3219
2782	2513
2783	1942
2784	3677
2785	3408
2786	1351
2787	1721
2788	3715
2789	1726
2790	1702
2791	3845
2792	2419
2793	2848
2794	2390
2795	1539
2796	3469
2797	2545
2798	2539
2799	2248
2800	3759
2801	3253
2802	1935
2803	3393
2804	52
2805	2794
2806	2183
2807	667
2808	2446
2809	470
2810	3030
2811	2014
2812	34
2813	1226
2814	2704
2815	3103
2816	440
2817	1244
2818	218
2819	1640
2820	1206
2821	3414
2822	481
2823	3926
2824	1580
2825	2003
2826	209
2827	35
2828	1329
2829	3098
2830	1324
2831	69
2832	3038
2833	1717
2834	1999
2835	1661
2836	412
2837	2108
2838	3781
2839	1805
2840	2502
2841	2581
2842	277
2843	348
2844	381
2845	43
2846	3778
2847	78
2848	2908
2849	1455
2850	3183
2851	2426
2852	3819
2853	1678
2854	2361
2855	2978
2856	1529
2857	547
2858	2528
2859	3362
2860	1713
2861	3372
2862	1311
2863	2136
2864	1038
2865	1023
2866	3032
2867	2988
2868	2868
2869	2511
2870	89
2871	254
2872	459
2873	3801
2874	2946
2875	3916
2876	315
2877	2016
2878	2990
2879	30
2880	372
2881	460
2882	3640
2883	2432
2884	2449
2885	3879
2886	3917
2887	3052
2888	1729
2889	3477
2890	2344
2891	574
2892	3511
2893	275
2894	1582
2895	1733
2896	216
2897	2437
2898	1043
2899	102
2900	1906
2901	2813
2902	3334
2903	3033
2904	3461
2905	320
2906	1240
2907	1183
2908	3934
2909	668
2910	2462
2911	3770
2912	234
2913	1185
2914	2190
2915	1420
2916	3388
2917	2847
2918	1792
2919	3896
2920	1827
2921	2310
2922	3782
2923	1784
2924	1340
2925	881
2926	3543
2927	3371
2928	3720
2929	20
2930	1872
2931	3488
2932	3306
2933	1953
2934	2321
2935	3939
2936	3007
2937	1055
2938	784
2939	2912
2940	312
2941	1335
2942	318
2943	2600
2944	1646
2945	1993
2946	918
2947	928
2948	3440
2949	3394
2950	603
2951	343
2952	361
2953	3883
2954	3590
2955	2037
2956	489
2957	2067
2958	3304
2959	596
2960	1619
2961	1974
2962	2874
2963	3758
2964	2504
2965	3261
2966	1801
2967	2583
2968	3087
2969	1931
2970	3438
2971	1247
2972	265
2973	1379
2974	2768
2975	2918
2976	3682
2977	555
2978	1563
2979	1575
2980	3618
2981	1979
2982	497
