eid	name	entity
3987	Steve_Dent	http://dbpedia.org/resource/Steve_Dent
3988	Category:Alien_invasions_in_films	http://dbpedia.org/resource/Category:Alien_invasions_in_films
3989	Lions_Gate_Entertainment	http://dbpedia.org/resource/Lions_Gate_Entertainment
3990	Hilary_Swank	http://dbpedia.org/resource/Hilary_Swank
3991	Ian_Bryce	http://dbpedia.org/resource/Ian_Bryce
3992	Method_acting	http://dbpedia.org/resource/Method_acting
3993	Protagonist	http://dbpedia.org/resource/Protagonist
3994	Finland	http://dbpedia.org/resource/Finland
3995	23rd_century	http://dbpedia.org/resource/23rd_century
3996	Scream_(1996_film)	http://dbpedia.org/resource/Scream_(1996_film)
3997	John_Gielgud	http://dbpedia.org/resource/John_Gielgud
3998	John_Debney	http://dbpedia.org/resource/John_Debney
3999	Roger_Deakins	http://dbpedia.org/resource/Roger_Deakins
4000	Cantonese	http://dbpedia.org/resource/Cantonese
4001	National_Entertainment_Collectibles_Association	http://dbpedia.org/resource/National_Entertainment_Collectibles_Association
4002	List_of_1986_box_office_number-one_films_in_the_United_States	http://dbpedia.org/resource/List_of_1986_box_office_number-one_films_in_the_United_States
4003	Louise_Lasser	http://dbpedia.org/resource/Louise_Lasser
4004	Charlie_and_the_Chocolate_Factory_(film)	http://dbpedia.org/resource/Charlie_and_the_Chocolate_Factory_(film)
4005	Brett_Leonard	http://dbpedia.org/resource/Brett_Leonard
4006	Category:1983_horror_films	http://dbpedia.org/resource/Category:1983_horror_films
4007	Dylan_McDermott	http://dbpedia.org/resource/Dylan_McDermott
4008	Category:Sundance_Film_Festival_award_winners	http://dbpedia.org/resource/Category:Sundance_Film_Festival_award_winners
4009	Category:Films_based_on_children's_books	http://dbpedia.org/resource/Category:Films_based_on_children's_books
4010	Category:Films_set_in_1988	http://dbpedia.org/resource/Category:Films_set_in_1988
4011	Russi_Taylor	http://dbpedia.org/resource/Russi_Taylor
4012	Australian_Film_Institute	http://dbpedia.org/resource/Australian_Film_Institute
4013	MTV_Movie_Award_for_Best_Movie	http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Movie
4014	Coen_brothers	http://dbpedia.org/resource/Coen_brothers
4015	Perce_Pearce	http://dbpedia.org/resource/Perce_Pearce
4016	Dan_Ireland	http://dbpedia.org/resource/Dan_Ireland
4017	Zhao_Fei	http://dbpedia.org/resource/Zhao_Fei
4018	Karey_Kirkpatrick	http://dbpedia.org/resource/Karey_Kirkpatrick
4019	Sheena_Easton	http://dbpedia.org/resource/Sheena_Easton
4020	Lauren_Holly	http://dbpedia.org/resource/Lauren_Holly
4021	Black_Reel_Awards_of_2001	http://dbpedia.org/resource/Black_Reel_Awards_of_2001
4022	Category:Best_British_Film_BAFTA_Award_winners	http://dbpedia.org/resource/Category:Best_British_Film_BAFTA_Award_winners
4023	Category:1960s_science_fiction_films	http://dbpedia.org/resource/Category:1960s_science_fiction_films
4024	Monty_Python's_Flying_Circus	http://dbpedia.org/resource/Monty_Python's_Flying_Circus
4025	William_A._Fraker	http://dbpedia.org/resource/William_A._Fraker
4026	Category:Films_produced_by_Dino_De_Laurentiis	http://dbpedia.org/resource/Category:Films_produced_by_Dino_De_Laurentiis
4027	Gary_Barber	http://dbpedia.org/resource/Gary_Barber
4028	William_Prince_(actor)	http://dbpedia.org/resource/William_Prince_(actor)
4029	RKO_Pictures	http://dbpedia.org/resource/RKO_Pictures
4030	Jeremy_Bulloch	http://dbpedia.org/resource/Jeremy_Bulloch
4031	Category:2006_films	http://dbpedia.org/resource/Category:2006_films
4032	Dorothée_Jemma	http://dbpedia.org/resource/Dorothée_Jemma
4033	List_of_crime_films_of_1996	http://dbpedia.org/resource/List_of_crime_films_of_1996
4034	David_di_Donatello_for_Best_Foreign_Director	http://dbpedia.org/resource/David_di_Donatello_for_Best_Foreign_Director
4035	Murder	http://dbpedia.org/resource/Murder
4036	Hamilton_Luske	http://dbpedia.org/resource/Hamilton_Luske
4037	Nightclub	http://dbpedia.org/resource/Nightclub
4038	Eddie_Murphy	http://dbpedia.org/resource/Eddie_Murphy
4039	Douglas_Seale	http://dbpedia.org/resource/Douglas_Seale
4040	Sam_McMurray	http://dbpedia.org/resource/Sam_McMurray
4041	Category:Films_directed_by_John_Schlesinger	http://dbpedia.org/resource/Category:Films_directed_by_John_Schlesinger
4042	1996_Cannes_Film_Festival	http://dbpedia.org/resource/1996_Cannes_Film_Festival
4043	Peter_Travers	http://dbpedia.org/resource/Peter_Travers
4044	Category:Self-harm_in_fiction	http://dbpedia.org/resource/Category:Self-harm_in_fiction
4045	Gerard_McSorley	http://dbpedia.org/resource/Gerard_McSorley
4046	Christine_Ebersole	http://dbpedia.org/resource/Christine_Ebersole
4047	Palomar_Pictures	http://dbpedia.org/resource/Palomar_Pictures
4048	Darlene_Love	http://dbpedia.org/resource/Darlene_Love
4049	Steve_Franken	http://dbpedia.org/resource/Steve_Franken
4050	Online_Film_Critics_Society_Awards_1997	http://dbpedia.org/resource/Online_Film_Critics_Society_Awards_1997
4051	List_of_American_films_of_1984	http://dbpedia.org/resource/List_of_American_films_of_1984
4052	Category:Live-action_films_based_on_video_games	http://dbpedia.org/resource/Category:Live-action_films_based_on_video_games
4053	Category:Films_set_in_1984	http://dbpedia.org/resource/Category:Films_set_in_1984
4054	Rachel_Weisz	http://dbpedia.org/resource/Rachel_Weisz
4055	Richard_Curtis	http://dbpedia.org/resource/Richard_Curtis
4056	Jesus	http://dbpedia.org/resource/Jesus
4057	Deaths_in_January_2015	http://dbpedia.org/resource/Deaths_in_January_2015
4058	Grammy_Award	http://dbpedia.org/resource/Grammy_Award
4059	Roger_Ebert	http://dbpedia.org/resource/Roger_Ebert
4060	Dimension_Films	http://dbpedia.org/resource/Dimension_Films
4061	Laserdisc	http://dbpedia.org/resource/Laserdisc
4062	Allison_Anders	http://dbpedia.org/resource/Allison_Anders
4063	Harvey_Lembeck	http://dbpedia.org/resource/Harvey_Lembeck
4064	Mikael_Salomon	http://dbpedia.org/resource/Mikael_Salomon
4065	Movieland_Wax_Museum	http://dbpedia.org/resource/Movieland_Wax_Museum
4066	Gabrielle_Anwar	http://dbpedia.org/resource/Gabrielle_Anwar
4067	Viveca_Lindfors	http://dbpedia.org/resource/Viveca_Lindfors
4068	Kathleen_Robertson	http://dbpedia.org/resource/Kathleen_Robertson
4069	Category:Films_shot_in_Florida	http://dbpedia.org/resource/Category:Films_shot_in_Florida
4070	Clint_Eastwood	http://dbpedia.org/resource/Clint_Eastwood
4071	List_of_Disney_animated_universe_characters	http://dbpedia.org/resource/List_of_Disney_animated_universe_characters
4072	Sinfonia_of_London	http://dbpedia.org/resource/Sinfonia_of_London
4073	Tim_Sexton	http://dbpedia.org/resource/Tim_Sexton
4074	BIFA_Award_for_Best_Foreign_Independent_Film	http://dbpedia.org/resource/BIFA_Award_for_Best_Foreign_Independent_Film
4075	Category:Films_set_in_1982	http://dbpedia.org/resource/Category:Films_set_in_1982
4076	Queens	http://dbpedia.org/resource/Queens
4077	Jude_Law	http://dbpedia.org/resource/Jude_Law
4078	Category:Films_directed_by_Richard_Fleischer	http://dbpedia.org/resource/Category:Films_directed_by_Richard_Fleischer
4079	Saturn_Award_for_Best_Make-up	http://dbpedia.org/resource/Saturn_Award_for_Best_Make-up
4080	Maxwell_Caulfield	http://dbpedia.org/resource/Maxwell_Caulfield
4081	Dragonslayer	http://dbpedia.org/resource/Dragonslayer
4082	Hart_Bochner	http://dbpedia.org/resource/Hart_Bochner
4083	Tommy_Lee_Jones	http://dbpedia.org/resource/Tommy_Lee_Jones
4084	AACTA_Award_for_Best_Production_Design	http://dbpedia.org/resource/AACTA_Award_for_Best_Production_Design
4085	Charles_Gordon_(producer)	http://dbpedia.org/resource/Charles_Gordon_(producer)
4086	Arthur_Edeson	http://dbpedia.org/resource/Arthur_Edeson
4087	Category:War_romance_films	http://dbpedia.org/resource/Category:War_romance_films
4088	Calista_Flockhart	http://dbpedia.org/resource/Calista_Flockhart
4089	List_of_awards_and_nominations_received_by_Michelle_Pfeiffer	http://dbpedia.org/resource/List_of_awards_and_nominations_received_by_Michelle_Pfeiffer
4090	List_of_non-fiction_works_made_into_feature_films	http://dbpedia.org/resource/List_of_non-fiction_works_made_into_feature_films
4091	Japanese_Movie_Database	http://dbpedia.org/resource/Japanese_Movie_Database
4092	David_Puttnam	http://dbpedia.org/resource/David_Puttnam
4093	Category:Films_shot_in_Ontario	http://dbpedia.org/resource/Category:Films_shot_in_Ontario
4094	David_Shepard_(film_preservationist)	http://dbpedia.org/resource/David_Shepard_(film_preservationist)
4095	List_of_films_shot_in_Montreal	http://dbpedia.org/resource/List_of_films_shot_in_Montreal
4096	Star_Trek	http://dbpedia.org/resource/Star_Trek
4097	Alexander_Golitzen	http://dbpedia.org/resource/Alexander_Golitzen
4098	List_of_American_films_of_1978	http://dbpedia.org/resource/List_of_American_films_of_1978
4099	Biographical_film	http://dbpedia.org/resource/Biographical_film
4100	Category:Screenplays_by_Dan_Aykroyd	http://dbpedia.org/resource/Category:Screenplays_by_Dan_Aykroyd
4101	Category:Films_directed_by_Rob_Reiner	http://dbpedia.org/resource/Category:Films_directed_by_Rob_Reiner
4102	John_Lennon	http://dbpedia.org/resource/John_Lennon
4103	NBC	http://dbpedia.org/resource/NBC
4104	List_of_American_films_of_1967	http://dbpedia.org/resource/List_of_American_films_of_1967
4105	Sony_Pictures_Entertainment	http://dbpedia.org/resource/Sony_Pictures_Entertainment
4106	Category:Films_produced_by_Joe_Roth	http://dbpedia.org/resource/Category:Films_produced_by_Joe_Roth
4107	Goldie_Hawn	http://dbpedia.org/resource/Goldie_Hawn
4108	Scream_(franchise)	http://dbpedia.org/resource/Scream_(franchise)
4109	K._Todd_Freeman	http://dbpedia.org/resource/K._Todd_Freeman
4110	1999_Toronto_International_Film_Festival	http://dbpedia.org/resource/1999_Toronto_International_Film_Festival
4111	Category:Brooksfilms_films	http://dbpedia.org/resource/Category:Brooksfilms_films
4112	Marshall_Company	http://dbpedia.org/resource/The_Kennedy/Marshall_Company
4113	Tim_Kazurinsky	http://dbpedia.org/resource/Tim_Kazurinsky
4114	Gino_Corrado	http://dbpedia.org/resource/Gino_Corrado
4115	Fred_Steiner	http://dbpedia.org/resource/Fred_Steiner
4116	Aerosmith	http://dbpedia.org/resource/Aerosmith
4117	List_of_terrorism_films	http://dbpedia.org/resource/List_of_terrorism_films
4118	Don_Murphy	http://dbpedia.org/resource/Don_Murphy
4119	Grand_Central_Terminal	http://dbpedia.org/resource/Grand_Central_Terminal
4120	Category:Films_set_in_universities_and_colleges	http://dbpedia.org/resource/Category:Films_set_in_universities_and_colleges
4121	Dallas–Fort_Worth_Film_Critics_Association_Award_for_Best_Actor	http://dbpedia.org/resource/Dallas–Fort_Worth_Film_Critics_Association_Award_for_Best_Actor
4122	Bill_Thompson_(voice_actor)	http://dbpedia.org/resource/Bill_Thompson_(voice_actor)
4123	Wim_Wenders	http://dbpedia.org/resource/Wim_Wenders
4124	Category:Films_set_in_Pittsburgh	http://dbpedia.org/resource/Category:Films_set_in_Pittsburgh
4125	John_Dehner	http://dbpedia.org/resource/John_Dehner
4126	Brian_Eno	http://dbpedia.org/resource/Brian_Eno
4127	Arthouse_action_film	http://dbpedia.org/resource/Arthouse_action_film
4128	Keith_Gordon	http://dbpedia.org/resource/Keith_Gordon
4129	Robert_Duvall_filmography	http://dbpedia.org/resource/Robert_Duvall_filmography
4130	Jean_Giraud	http://dbpedia.org/resource/Jean_Giraud
4131	Category:Screenplays_by_David_Newman_(screenwriter)	http://dbpedia.org/resource/Category:Screenplays_by_David_Newman_(screenwriter)
4132	Remi_Adefarasin	http://dbpedia.org/resource/Remi_Adefarasin
4133	1999_Los_Angeles_Film_Critics_Association_Awards	http://dbpedia.org/resource/1999_Los_Angeles_Film_Critics_Association_Awards
4134	Michael_Winslow	http://dbpedia.org/resource/Michael_Winslow
4135	Yuzuru_Fujimoto	http://dbpedia.org/resource/Yuzuru_Fujimoto
4136	Ken_Adam	http://dbpedia.org/resource/Ken_Adam
4137	Category:Scottish_films	http://dbpedia.org/resource/Category:Scottish_films
4138	Category:Films_directed_by_John_Sayles	http://dbpedia.org/resource/Category:Films_directed_by_John_Sayles
4139	Shirley_MacLaine	http://dbpedia.org/resource/Shirley_MacLaine
4140	Hari_Rhodes	http://dbpedia.org/resource/Hari_Rhodes
4141	List_of_children's_books_made_into_feature_films	http://dbpedia.org/resource/List_of_children's_books_made_into_feature_films
4142	Category:Frankenstein_films	http://dbpedia.org/resource/Category:Frankenstein_films
4143	Boston_Society_of_Film_Critics_Award_for_Best_Supporting_Actress	http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Award_for_Best_Supporting_Actress
4144	Cyril_Delevanti	http://dbpedia.org/resource/Cyril_Delevanti
4145	John_Irvin	http://dbpedia.org/resource/John_Irvin
4146	Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Achievement_in_Cinematography	http://dbpedia.org/resource/Academy_of_Canadian_Cinema_and_Television_Award_for_Best_Achievement_in_Cinematography
4147	Farley_Granger	http://dbpedia.org/resource/Farley_Granger
4148	Category:Detective_films	http://dbpedia.org/resource/Category:Detective_films
4149	Boris_Karloff	http://dbpedia.org/resource/Boris_Karloff
4150	Bryan_Cranston	http://dbpedia.org/resource/Bryan_Cranston
4151	Starfleet	http://dbpedia.org/resource/Starfleet
4152	Melora_Walters	http://dbpedia.org/resource/Melora_Walters
4153	List_of_body_horror_media	http://dbpedia.org/resource/List_of_body_horror_media
4154	List_of_submissions_to_the_70th_Academy_Awards_for_Best_Foreign_Language_Film	http://dbpedia.org/resource/List_of_submissions_to_the_70th_Academy_Awards_for_Best_Foreign_Language_Film
4155	George_Lucas_filmography	http://dbpedia.org/resource/George_Lucas_filmography
4156	25_Days_of_Christmas	http://dbpedia.org/resource/25_Days_of_Christmas
4157	Atlas_Entertainment	http://dbpedia.org/resource/Atlas_Entertainment
4158	James_Acheson	http://dbpedia.org/resource/James_Acheson
4159	The_Walt_Disney_Studios_(division)	http://dbpedia.org/resource/The_Walt_Disney_Studios_(division)
4160	Nathan_Lane	http://dbpedia.org/resource/Nathan_Lane
4161	Albert_Hall_(actor)	http://dbpedia.org/resource/Albert_Hall_(actor)
4162	Houston,_Texas	http://dbpedia.org/resource/Houston,_Texas
4163	Cate_Blanchett	http://dbpedia.org/resource/Cate_Blanchett
4164	List_of_people_from_Boston	http://dbpedia.org/resource/List_of_people_from_Boston
4165	Rex_Harrison	http://dbpedia.org/resource/Rex_Harrison
4166	Stanley_Anderson	http://dbpedia.org/resource/Stanley_Anderson
4167	Richard_Roundtree	http://dbpedia.org/resource/Richard_Roundtree
4168	Perry_Lopez	http://dbpedia.org/resource/Perry_Lopez
4169	Daniel_Day-Lewis	http://dbpedia.org/resource/Daniel_Day-Lewis
4170	BAFTA_Award_for_Best_Costume_Design	http://dbpedia.org/resource/BAFTA_Award_for_Best_Costume_Design
4171	1st_Golden_Satellite_Awards	http://dbpedia.org/resource/1st_Golden_Satellite_Awards
4172	Luciana_Arrighi	http://dbpedia.org/resource/Luciana_Arrighi
4173	AACTA_Award_for_Best_Actor_in_a_Leading_Role	http://dbpedia.org/resource/AACTA_Award_for_Best_Actor_in_a_Leading_Role
4174	David_Ansen	http://dbpedia.org/resource/David_Ansen
4175	Peter_Facinelli	http://dbpedia.org/resource/Peter_Facinelli
4176	Ariana_Richards	http://dbpedia.org/resource/Ariana_Richards
4177	Tie-in	http://dbpedia.org/resource/Tie-in
4178	Category:1972_films	http://dbpedia.org/resource/Category:1972_films
4179	Frank_Oz	http://dbpedia.org/resource/Frank_Oz
4180	List_of_Sundance_Film_Festival_selections	http://dbpedia.org/resource/List_of_Sundance_Film_Festival_selections
4181	Marc_Lawrence	http://dbpedia.org/resource/Marc_Lawrence
4182	Randy_Thom	http://dbpedia.org/resource/Randy_Thom
4183	Category:American_musical_drama_films	http://dbpedia.org/resource/Category:American_musical_drama_films
4184	Gene_Kelly	http://dbpedia.org/resource/Gene_Kelly
4185	Ronald_Colman	http://dbpedia.org/resource/Ronald_Colman
4186	Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Female_Actor_in_a_Leading_Role	http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Female_Actor_in_a_Leading_Role
4187	Fine_Line_Features	http://dbpedia.org/resource/Fine_Line_Features
4188	Jim_Caviezel	http://dbpedia.org/resource/Jim_Caviezel
4189	Albert_Pyun	http://dbpedia.org/resource/Albert_Pyun
4190	Michael_Hertzberg	http://dbpedia.org/resource/Michael_Hertzberg
4191	Walt_Disney_Records:_The_Legacy_Collection	http://dbpedia.org/resource/Walt_Disney_Records:_The_Legacy_Collection
4192	Sean_Bailey	http://dbpedia.org/resource/Sean_Bailey
4193	Category:American_romance_films	http://dbpedia.org/resource/Category:American_romance_films
4194	Madonna_(entertainer)	http://dbpedia.org/resource/Madonna_(entertainer)
4195	Mike_Quinn_(puppeteer)	http://dbpedia.org/resource/Mike_Quinn_(puppeteer)
4196	Darren_Aronofsky	http://dbpedia.org/resource/Darren_Aronofsky
4197	Monster-Mania_Con	http://dbpedia.org/resource/Monster-Mania_Con
4198	Reese_Witherspoon	http://dbpedia.org/resource/Reese_Witherspoon
4199	Joe_Dante	http://dbpedia.org/resource/Joe_Dante
4200	Alfre_Woodard	http://dbpedia.org/resource/Alfre_Woodard
4201	Category:1940s_American_animated_films	http://dbpedia.org/resource/Category:1940s_American_animated_films
4202	Beautiful_Dreamer	http://dbpedia.org/resource/Beautiful_Dreamer
4203	Michael_Mann_(director)	http://dbpedia.org/resource/Michael_Mann_(director)
4204	Satan	http://dbpedia.org/resource/Satan
4205	William_Shatner	http://dbpedia.org/resource/William_Shatner
4206	Unidentified_flying_object	http://dbpedia.org/resource/Unidentified_flying_object
4207	Peter_Bradshaw	http://dbpedia.org/resource/Peter_Bradshaw
4208	Category:Films_set_in_the_1890s	http://dbpedia.org/resource/Category:Films_set_in_the_1890s
4209	Intermission	http://dbpedia.org/resource/Intermission
4210	2015_in_British_television	http://dbpedia.org/resource/2015_in_British_television
4211	Selznick_International_Pictures	http://dbpedia.org/resource/Selznick_International_Pictures
4212	Rick_Kline	http://dbpedia.org/resource/Rick_Kline
4213	Cynda_Williams	http://dbpedia.org/resource/Cynda_Williams
4214	Confidence_trick	http://dbpedia.org/resource/Confidence_trick
4215	Category:Screenplays_by_Michael_Wilson_(writer)	http://dbpedia.org/resource/Category:Screenplays_by_Michael_Wilson_(writer)
4216	Category:Films_shot_in_Wales	http://dbpedia.org/resource/Category:Films_shot_in_Wales
4217	Rachel_Portman	http://dbpedia.org/resource/Rachel_Portman
4218	Suzanne_Pleshette	http://dbpedia.org/resource/Suzanne_Pleshette
4219	Dwight_Frye	http://dbpedia.org/resource/Dwight_Frye
4220	Virginity	http://dbpedia.org/resource/Virginity
4221	Gramercy_Pictures	http://dbpedia.org/resource/Gramercy_Pictures
4222	Elijah_Wood	http://dbpedia.org/resource/Elijah_Wood
4223	Julie_Benz	http://dbpedia.org/resource/Julie_Benz
4224	Tisha_Campbell-Martin	http://dbpedia.org/resource/Tisha_Campbell-Martin
4225	List_of_awards_and_nominations_received_by_Jessica_Lange	http://dbpedia.org/resource/List_of_awards_and_nominations_received_by_Jessica_Lange
4226	Michael_Kamen	http://dbpedia.org/resource/Michael_Kamen
4227	Library_of_Congress	http://dbpedia.org/resource/Library_of_Congress
4228	Elstree_Studios	http://dbpedia.org/resource/Elstree_Studios
4229	Val_Avery	http://dbpedia.org/resource/Val_Avery
4230	List_of_lesbian,_gay,_bisexual_or_transgender-related_films_of_1998	http://dbpedia.org/resource/List_of_lesbian,_gay,_bisexual_or_transgender-related_films_of_1998
4231	Cult_film	http://dbpedia.org/resource/Cult_film
4232	Category:American_adventure_films	http://dbpedia.org/resource/Category:American_adventure_films
4233	Sonny_Chiba	http://dbpedia.org/resource/Sonny_Chiba
4234	Mickey's_PhilharMagic	http://dbpedia.org/resource/Mickey's_PhilharMagic
4235	Alain_Sarde	http://dbpedia.org/resource/Alain_Sarde
4236	Vin_Diesel	http://dbpedia.org/resource/Vin_Diesel
4237	West_Germany	http://dbpedia.org/resource/West_Germany
4238	Golden_Globe_Award_for_Best_Motion_Picture_–_Musical_or_Comedy	http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Motion_Picture_–_Musical_or_Comedy
4239	Category:1940s_crime_films	http://dbpedia.org/resource/Category:1940s_crime_films
4240	University_of_Southern_California	http://dbpedia.org/resource/University_of_Southern_California
4241	Category:Films_shot_in_Austin,_Texas	http://dbpedia.org/resource/Category:Films_shot_in_Austin,_Texas
4242	Category:Films_shot_in_Toronto	http://dbpedia.org/resource/Category:Films_shot_in_Toronto
4243	Lew_Grade	http://dbpedia.org/resource/Lew_Grade
4244	Tom_Sizemore	http://dbpedia.org/resource/Tom_Sizemore
4245	Obi-Wan_Kenobi	http://dbpedia.org/resource/Obi-Wan_Kenobi
4246	Heist_film	http://dbpedia.org/resource/Heist_film
4247	The_Other_Side_of_the_Wind	http://dbpedia.org/resource/The_Other_Side_of_the_Wind
4248	Top_Gun	http://dbpedia.org/resource/Top_Gun
4249	Andrew_Fleming	http://dbpedia.org/resource/Andrew_Fleming
4250	List_of_British_films_of_1999	http://dbpedia.org/resource/List_of_British_films_of_1999
4251	John_Barry_(composer)	http://dbpedia.org/resource/John_Barry_(composer)
4252	Category:Films_set_in_California	http://dbpedia.org/resource/Category:Films_set_in_California
4253	List_of_actors_who_have_played_multiple_roles_in_the_same_film	http://dbpedia.org/resource/List_of_actors_who_have_played_multiple_roles_in_the_same_film
4254	The_Wall_Street_Journal	http://dbpedia.org/resource/The_Wall_Street_Journal
4255	Central_School_of_Speech_and_Drama	http://dbpedia.org/resource/Central_School_of_Speech_and_Drama
4256	Sandy_Duncan	http://dbpedia.org/resource/Sandy_Duncan
4257	BAFTA_Award_for_Best_Screenplay	http://dbpedia.org/resource/BAFTA_Award_for_Best_Screenplay
4258	List_of_The_Daily_Show_episodes_(1998)	http://dbpedia.org/resource/List_of_The_Daily_Show_episodes_(1998)
4259	Australian_Government_Film	http://dbpedia.org/resource/Australian_Government_Film
4260	Robert_Downey_Jr.	http://dbpedia.org/resource/Robert_Downey_Jr.
4261	Category:Features_based_on_short_films	http://dbpedia.org/resource/Category:Features_based_on_short_films
4262	Elaine_Stritch	http://dbpedia.org/resource/Elaine_Stritch
4263	Category:Horror_anthology_films	http://dbpedia.org/resource/Category:Horror_anthology_films
4264	Category:Ancient_Egypt_in_fiction	http://dbpedia.org/resource/Category:Ancient_Egypt_in_fiction
4265	Stirling_Silliphant	http://dbpedia.org/resource/Stirling_Silliphant
4266	Declan_Quinn	http://dbpedia.org/resource/Declan_Quinn
4267	Katie_Holmes	http://dbpedia.org/resource/Katie_Holmes
4268	Peter_Fonda	http://dbpedia.org/resource/Peter_Fonda
4269	Category:1976_films	http://dbpedia.org/resource/Category:1976_films
4270	List_of_The_Daily_Show_episodes_(1997)	http://dbpedia.org/resource/List_of_The_Daily_Show_episodes_(1997)
4271	Dallas–Fort_Worth_Film_Critics_Association_Award_for_Worst_Film	http://dbpedia.org/resource/Dallas–Fort_Worth_Film_Critics_Association_Award_for_Worst_Film
4272	Esteban_Siller	http://dbpedia.org/resource/Esteban_Siller
4273	William_H._Ziegler	http://dbpedia.org/resource/William_H._Ziegler
4274	Robert_J._Wilke	http://dbpedia.org/resource/Robert_J._Wilke
4275	Category:Mockumentary_films	http://dbpedia.org/resource/Category:Mockumentary_films
4276	Independent_Spirit_Award_for_Best_Male_Lead	http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Male_Lead
4277	Category:2000s_fantasy_films	http://dbpedia.org/resource/Category:2000s_fantasy_films
4278	Klaus_Kinski	http://dbpedia.org/resource/Klaus_Kinski
4279	List_of_films_featuring_diabetes	http://dbpedia.org/resource/List_of_films_featuring_diabetes
4280	Category:2001_films	http://dbpedia.org/resource/Category:2001_films
4281	Pogo_(electronic_musician)	http://dbpedia.org/resource/Pogo_(electronic_musician)
4282	Category:American_avant-garde_and_experimental_films	http://dbpedia.org/resource/Category:American_avant-garde_and_experimental_films
4283	Tak_Fujimoto	http://dbpedia.org/resource/Tak_Fujimoto
4284	Category:Films_produced_by_Bernd_Eichinger	http://dbpedia.org/resource/Category:Films_produced_by_Bernd_Eichinger
4285	Gregory_Nava	http://dbpedia.org/resource/Gregory_Nava
4286	Mike_Myers	http://dbpedia.org/resource/Mike_Myers
4287	Category:Films_directed_by_Joe_Dante	http://dbpedia.org/resource/Category:Films_directed_by_Joe_Dante
4288	3rd_Golden_Satellite_Awards	http://dbpedia.org/resource/3rd_Golden_Satellite_Awards
4289	Category:Screenplays_by_Joss_Whedon	http://dbpedia.org/resource/Category:Screenplays_by_Joss_Whedon
4290	Brian_Helgeland	http://dbpedia.org/resource/Brian_Helgeland
4291	USD	http://dbpedia.org/resource/USD
4292	17th_Golden_Raspberry_Awards	http://dbpedia.org/resource/17th_Golden_Raspberry_Awards
4293	Screen_Cinema	http://dbpedia.org/resource/Screen_Cinema
4294	James_Hong	http://dbpedia.org/resource/James_Hong
4295	Devon_Sawa	http://dbpedia.org/resource/Devon_Sawa
4296	Category:Films_directed_by_Roger_Donaldson	http://dbpedia.org/resource/Category:Films_directed_by_Roger_Donaldson
4297	Category:Triad_films	http://dbpedia.org/resource/Category:Triad_films
4298	Category:Film_scores_by_Stanley_Clarke	http://dbpedia.org/resource/Category:Film_scores_by_Stanley_Clarke
4299	Will_Smith	http://dbpedia.org/resource/Will_Smith
4300	Category:Package_films	http://dbpedia.org/resource/Category:Package_films
4301	Chris_Corbould	http://dbpedia.org/resource/Chris_Corbould
4302	Walter_Newman_(screenwriter)	http://dbpedia.org/resource/Walter_Newman_(screenwriter)
4303	Roger_Allers	http://dbpedia.org/resource/Roger_Allers
4304	Steve_Johnson_(special_effects_artist)	http://dbpedia.org/resource/Steve_Johnson_(special_effects_artist)
4305	Poltergeist_(1982_film)	http://dbpedia.org/resource/Poltergeist_(1982_film)
4306	Ben_Hecht	http://dbpedia.org/resource/Ben_Hecht
4307	Teen_Choice_Award_for_Choice_Movie_Villain	http://dbpedia.org/resource/Teen_Choice_Award_for_Choice_Movie_Villain
4308	Orion_Pictures	http://dbpedia.org/resource/Orion_Pictures
4309	Amblin_Entertainment	http://dbpedia.org/resource/Amblin_Entertainment
4310	Eric_Pigors	http://dbpedia.org/resource/Eric_Pigors
4311	Edward_S._Feldman	http://dbpedia.org/resource/Edward_S._Feldman
4312	Category:1990s_biographical_films	http://dbpedia.org/resource/Category:1990s_biographical_films
4313	33rd_Golden_Globe_Awards	http://dbpedia.org/resource/33rd_Golden_Globe_Awards
4314	Nicholas_Ray	http://dbpedia.org/resource/Nicholas_Ray
4315	Alyson_Hannigan	http://dbpedia.org/resource/Alyson_Hannigan
4316	Deaths_in_August_2013	http://dbpedia.org/resource/Deaths_in_August_2013
4317	Category:Zombie_films	http://dbpedia.org/resource/Category:Zombie_films
4318	United_States_Navy	http://dbpedia.org/resource/United_States_Navy
4319	Sadism_and_masochism_in_fiction	http://dbpedia.org/resource/Sadism_and_masochism_in_fiction
4320	Category:Films_directed_by_Hugh_Wilson	http://dbpedia.org/resource/Category:Films_directed_by_Hugh_Wilson
4321	1982_in_home_video	http://dbpedia.org/resource/1982_in_home_video
4322	Mexico	http://dbpedia.org/resource/Mexico
4323	Barry_Alexander_Brown	http://dbpedia.org/resource/Barry_Alexander_Brown
4324	David_Tomblin	http://dbpedia.org/resource/David_Tomblin
4325	2007_in_film	http://dbpedia.org/resource/2007_in_film
4326	Dennis_Haysbert	http://dbpedia.org/resource/Dennis_Haysbert
