eid	pid	name	entity
704	945	Top_Hat	http://dbpedia.org/resource/Top_Hat
705	476	Out_of_the_Inkwell	http://dbpedia.org/resource/Out_of_the_Inkwell
706	446	Farewell_My_Concubine_(film)	http://dbpedia.org/resource/Farewell_My_Concubine_(film)
707	425	Blue_Sky_(film)	http://dbpedia.org/resource/Blue_Sky_(film)
708	1255	Bad_Taste	http://dbpedia.org/resource/Bad_Taste
709	263	Ladybird,_Ladybird_(film)	http://dbpedia.org/resource/Ladybird,_Ladybird_(film)
710	2682	Limbo_(1999_film)	http://dbpedia.org/resource/Limbo_(1999_film)
711	3115	Flawless_(1999_film)	http://dbpedia.org/resource/Flawless_(1999_film)
712	1972	A_Nightmare_on_Elm_Street_5:_The_Dream_Child	http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_5:_The_Dream_Child
713	1880	Lawn_Dogs	http://dbpedia.org/resource/Lawn_Dogs
714	2018	Bambi	http://dbpedia.org/resource/Bambi
715	3379	On_the_Beach_(1959_film)	http://dbpedia.org/resource/On_the_Beach_(1959_film)
716	3738	The_Sugarland_Express	http://dbpedia.org/resource/The_Sugarland_Express
717	3060	Commitments	http://dbpedia.org/resource/Commitments
718	2252	Everyone's_Hero	http://dbpedia.org/resource/Everyone's_Hero
719	3449	The_Good_Mother_(1988_film)	http://dbpedia.org/resource/The_Good_Mother_(1988_film)
720	2101	Squanto:_A_Warrior's_Tale	http://dbpedia.org/resource/Squanto:_A_Warrior's_Tale
721	1223	A_Grand_Day_Out	http://dbpedia.org/resource/A_Grand_Day_Out
722	2657	The_Rocky_Horror_Picture_Show	http://dbpedia.org/resource/The_Rocky_Horror_Picture_Show
723	433	Clean_Slate_(1994_film)	http://dbpedia.org/resource/Clean_Slate_(1994_film)
724	1845	Zero_Effect	http://dbpedia.org/resource/Zero_Effect
725	337	What's_Eating_Gilbert_Grape	http://dbpedia.org/resource/What's_Eating_Gilbert_Grape
726	3108	The_Fisher_King	http://dbpedia.org/resource/The_Fisher_King
727	1606	Kull_the_Conqueror	http://dbpedia.org/resource/Kull_the_Conqueror
728	3452	Romeo_Must_Die	http://dbpedia.org/resource/Romeo_Must_Die
729	930	Notorious_(1946_film)	http://dbpedia.org/resource/Notorious_(1946_film)
730	3330	Splendor_in_the_Grass_(1981_film)	http://dbpedia.org/resource/Splendor_in_the_Grass_(1981_film)
731	3326	What_Planet_Are_You_From%3F	http://dbpedia.org/resource/What_Planet_Are_You_From%3F
732	2185	I_Confess_(film)	http://dbpedia.org/resource/I_Confess_(film)
733	842	Bordello_of_Blood	http://dbpedia.org/resource/Bordello_of_Blood
734	3527	Predator_(film)	http://dbpedia.org/resource/Predator_(film)
735	3862	About_Adam	http://dbpedia.org/resource/About_Adam
736	1202	Withnail_and_I	http://dbpedia.org/resource/Withnail_and_I
737	640	Diabolique_(1996_film)	http://dbpedia.org/resource/Diabolique_(1996_film)
738	907	The_Gay_Divorcee	http://dbpedia.org/resource/The_Gay_Divorcee
739	3113	End_of_Days_(film)	http://dbpedia.org/resource/End_of_Days_(film)
740	943	The_Ghost_and_Mrs._Muir	http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
741	2665	Earth_vs._the_Flying_Saucers	http://dbpedia.org/resource/Earth_vs._the_Flying_Saucers
742	2966	The_Straight_Story	http://dbpedia.org/resource/The_Straight_Story
743	2497	Message_in_a_Bottle_(film)	http://dbpedia.org/resource/Message_in_a_Bottle_(film)
744	1727	The_Horse_Whisperer_(film)	http://dbpedia.org/resource/The_Horse_Whisperer_(film)
745	1317	I'm_Not_Rappaport_(film)	http://dbpedia.org/resource/I'm_Not_Rappaport_(film)
746	3920	Faraway,_So_Close!	http://dbpedia.org/resource/Faraway,_So_Close!
747	3039	Trading_Places	http://dbpedia.org/resource/Trading_Places
748	1824	Homegrown_(film)	http://dbpedia.org/resource/Homegrown_(film)
749	2498	My_Favorite_Martian_(film)	http://dbpedia.org/resource/My_Favorite_Martian_(film)
750	298	Pushing_Hands_(film)	http://dbpedia.org/resource/Pushing_Hands_(film)
751	2461	Leatherface:_The_Texas_Chainsaw_Massacre_III	http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III
752	3081	Sleepy_Hollow_(film)	http://dbpedia.org/resource/Sleepy_Hollow_(film)
753	3500	Mr._Saturday_Night	http://dbpedia.org/resource/Mr._Saturday_Night
754	1844	Live_Flesh_(film)	http://dbpedia.org/resource/Live_Flesh_(film)
755	3042	Meatballs_III:_Summer_Job	http://dbpedia.org/resource/Meatballs_III:_Summer_Job
756	2809	Love_Stinks_(film)	http://dbpedia.org/resource/Love_Stinks_(film)
757	1305	Paris,_Texas_(film)	http://dbpedia.org/resource/Paris,_Texas_(film)
758	1090	Platoon_(film)	http://dbpedia.org/resource/Platoon_(film)
759	3732	Fury	http://dbpedia.org/resource/Fury
760	330	Tales_from_the_Hood	http://dbpedia.org/resource/Tales_from_the_Hood
761	3483	The_Road_to_El_Dorado	http://dbpedia.org/resource/The_Road_to_El_Dorado
762	434	Cliffhanger_(film)	http://dbpedia.org/resource/Cliffhanger_(film)
763	2762	The_Sixth_Sense	http://dbpedia.org/resource/The_Sixth_Sense
764	217	The_Babysitter	http://dbpedia.org/resource/The_Babysitter
765	3694	The_Toxic_Avenger_Part_II	http://dbpedia.org/resource/The_Toxic_Avenger_Part_II
766	1013	The_Parent_Trap_(1961_film)	http://dbpedia.org/resource/The_Parent_Trap_(1961_film)
767	3451	Guess_Who's_Coming_to_Dinner	http://dbpedia.org/resource/Guess_Who's_Coming_to_Dinner
768	1030	Pete's_Dragon	http://dbpedia.org/resource/Pete's_Dragon
769	79	The_Juror	http://dbpedia.org/resource/The_Juror
770	1985	Halloween_4:_The_Return_of_Michael_Myers	http://dbpedia.org/resource/Halloween_4:_The_Return_of_Michael_Myers
771	2317	The_Alarmist	http://dbpedia.org/resource/The_Alarmist
772	3556	The_Virgin_Suicides_(film)	http://dbpedia.org/resource/The_Virgin_Suicides_(film)
773	1179	The_Grifters_(film)	http://dbpedia.org/resource/The_Grifters_(film)
774	3333	The_Killing_of_Sister_George	http://dbpedia.org/resource/The_Killing_of_Sister_George
775	2385	Home_Fries_(film)	http://dbpedia.org/resource/Home_Fries_(film)
776	2507	Breakfast_of_Champions_(film)	http://dbpedia.org/resource/Breakfast_of_Champions_(film)
777	2326	Shattered_Image	http://dbpedia.org/resource/Shattered_Image
778	3572	Carnosaur_(film)	http://dbpedia.org/resource/Carnosaur_(film)
779	455	Free_Willy	http://dbpedia.org/resource/Free_Willy
780	3244	The_Goodbye_Girl	http://dbpedia.org/resource/The_Goodbye_Girl
781	1097	E.T._the_Extra-Terrestrial	http://dbpedia.org/resource/E.T._the_Extra-Terrestrial
782	2369	Desperately_Seeking_Susan	http://dbpedia.org/resource/Desperately_Seeking_Susan
783	1423	Hearts_and_Minds_(film)	http://dbpedia.org/resource/Hearts_and_Minds_(film)
784	3	Grumpier_Old_Men	http://dbpedia.org/resource/Grumpier_Old_Men
785	2551	Dead_Ringers_(film)	http://dbpedia.org/resource/Dead_Ringers_(film)
786	1885	The_Opposite_of_Sex	http://dbpedia.org/resource/The_Opposite_of_Sex
787	1479	The_Gospel_According_to_St._Matthew_(film)	http://dbpedia.org/resource/The_Gospel_According_to_St._Matthew_(film)
788	2164	Surf_Nazis_Must_Die	http://dbpedia.org/resource/Surf_Nazis_Must_Die
789	266	Legends_of_the_Fall	http://dbpedia.org/resource/Legends_of_the_Fall
790	3445	Eyes_of_Laura_Mars	http://dbpedia.org/resource/Eyes_of_Laura_Mars
791	2496	Blast_from_the_Past_(film)	http://dbpedia.org/resource/Blast_from_the_Past_(film)
792	1511	A_Chef_in_Love	http://dbpedia.org/resource/A_Chef_in_Love
793	3794	Chuck_Moll	http://dbpedia.org/resource/Chuck_Moll
794	3663	Puppet_Master_4	http://dbpedia.org/resource/Puppet_Master_4
795	3847	Ilsa,_She_Wolf_of_the_SS	http://dbpedia.org/resource/Ilsa,_She_Wolf_of_the_SS
796	3633	On_Her_Majesty's_Secret_Service_(film)	http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)
797	926	All_About_Eve	http://dbpedia.org/resource/All_About_Eve
798	563	Germinal_(1993_film)	http://dbpedia.org/resource/Germinal_(1993_film)
799	176	Living_in_Oblivion	http://dbpedia.org/resource/Living_in_Oblivion
800	409	Above_the_Rim	http://dbpedia.org/resource/Above_the_Rim
801	2982	The_Guardian_(1990_film)	http://dbpedia.org/resource/The_Guardian_(1990_film)
802	2615	My_Science_Project	http://dbpedia.org/resource/My_Science_Project
803	1371	Star_Trek:_The_Motion_Picture	http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture
804	3448	Good_Morning,_Vietnam	http://dbpedia.org/resource/Good_Morning,_Vietnam
805	429	Cabin_Boy	http://dbpedia.org/resource/Cabin_Boy
806	994	Big_Night	http://dbpedia.org/resource/Big_Night
807	2474	The_Color_of_Money	http://dbpedia.org/resource/The_Color_of_Money
808	64	Two_If_by_Sea	http://dbpedia.org/resource/Two_If_by_Sea
809	2411	Rocky_IV	http://dbpedia.org/resource/Rocky_IV
810	2520	Airport_(1970_film)	http://dbpedia.org/resource/Airport_(1970_film)
811	2841	Stir_of_Echoes	http://dbpedia.org/resource/Stir_of_Echoes
812	1275	Highlander_(film)	http://dbpedia.org/resource/Highlander_(film)
813	3276	Gun_Shy_(film)	http://dbpedia.org/resource/Gun_Shy_(film)
814	2115	Indiana_Jones_and_the_Temple_of_Doom	http://dbpedia.org/resource/Indiana_Jones_and_the_Temple_of_Doom
815	2259	Blame_It_on_Rio	http://dbpedia.org/resource/Blame_It_on_Rio
816	519	RoboCop_3	http://dbpedia.org/resource/RoboCop_3
817	2381	Police_Academy_4:_Citizens_on_Patrol	http://dbpedia.org/resource/Police_Academy_4:_Citizens_on_Patrol
818	1542	Brassed_Off	http://dbpedia.org/resource/Brassed_Off
819	2594	Open_Your_Eyes_(1997_film)	http://dbpedia.org/resource/Open_Your_Eyes_(1997_film)
820	290	Once_Were_Warriors_(film)	http://dbpedia.org/resource/Once_Were_Warriors_(film)
821	2058	The_Negotiator	http://dbpedia.org/resource/The_Negotiator
822	2764	The_Thomas_Crown_Affair_(1968_film)	http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film)
823	824	The_Enigma_of_Kaspar_Hauser	http://dbpedia.org/resource/The_Enigma_of_Kaspar_Hauser
824	13	Balto_(film)	http://dbpedia.org/resource/Balto_(film)
825	594	Snow_White_and_the_Seven_Dwarfs_(1937_film)	http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
826	2666	It_Conquered_the_World	http://dbpedia.org/resource/It_Conquered_the_World
827	3624	Shanghai_Noon	http://dbpedia.org/resource/Shanghai_Noon
828	1477	Love_Jones_(film)	http://dbpedia.org/resource/Love_Jones_(film)
829	2281	Monument_Ave.	http://dbpedia.org/resource/Monument_Ave.
830	2921	High_Plains_Drifter	http://dbpedia.org/resource/High_Plains_Drifter
831	3905	The_Specials_(film)	http://dbpedia.org/resource/The_Specials_(film)
832	3024	Piranha_(1978_film)	http://dbpedia.org/resource/Piranha_(1978_film)
833	257	Just_Cause_(film)	http://dbpedia.org/resource/Just_Cause_(film)
834	2260	Wisdom_(film)	http://dbpedia.org/resource/Wisdom_(film)
835	1022	Cinderella_(1950_film)	http://dbpedia.org/resource/Cinderella_(1950_film)
836	2500	Jawbreaker_(film)	http://dbpedia.org/resource/Jawbreaker_(film)
837	2316	Practical_Magic	http://dbpedia.org/resource/Practical_Magic
838	2151	The_Gods_Must_Be_Crazy_II	http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II
839	2834	The_Very_Thought_of_You_(film)	http://dbpedia.org/resource/The_Very_Thought_of_You_(film)
840	1105	Children_of_the_Corn_IV:_The_Gathering	http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering
841	3509	Black_and_White_(1999_drama_film)	http://dbpedia.org/resource/Black_and_White_(1999_drama_film)
842	131	Frankie_Starlight	http://dbpedia.org/resource/Frankie_Starlight
843	241	Fluke_(film)	http://dbpedia.org/resource/Fluke_(film)
844	1271	Fried_Green_Tomatoes	http://dbpedia.org/resource/Fried_Green_Tomatoes
845	3586	The_Idolmaker	http://dbpedia.org/resource/The_Idolmaker
846	3874	A_Couch_in_New_York	http://dbpedia.org/resource/A_Couch_in_New_York
847	3061	Holiday_Inn_(film)	http://dbpedia.org/resource/Holiday_Inn_(film)
848	1980	Friday_the_13th_Part_VII:_The_New_Blood	http://dbpedia.org/resource/Friday_the_13th_Part_VII:_The_New_Blood
849	1254	The_Treasure_of_the_Sierra_Madre_(film)	http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film)
850	414	The_Air_Up_There	http://dbpedia.org/resource/The_Air_Up_There
851	1686	Red_Corner	http://dbpedia.org/resource/Red_Corner
852	1587	Conan_the_Barbarian_(1982_film)	http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film)
853	61	Eye_for_an_Eye_(1996_film)	http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
854	3943	Bamboozled	http://dbpedia.org/resource/Bamboozled
855	1912	Out_of_Sight_(1966_film)	http://dbpedia.org/resource/Out_of_Sight_(1966_film)
856	2035	Blackbeard's_Ghost	http://dbpedia.org/resource/Blackbeard's_Ghost
857	2421	The_Karate_Kid,_Part_II	http://dbpedia.org/resource/The_Karate_Kid,_Part_II
858	392	The_Secret_Adventures_of_Tom_Thumb	http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb
859	2289	Players_(film)	http://dbpedia.org/resource/Players_(film)
860	3050	Light_It_Up_(film)	http://dbpedia.org/resource/Light_It_Up_(film)
861	1920	Small_Soldiers	http://dbpedia.org/resource/Small_Soldiers
862	1463	That_Old_Feeling_(film)	http://dbpedia.org/resource/That_Old_Feeling_(film)
863	1392	Citizen_Ruth	http://dbpedia.org/resource/Citizen_Ruth
864	3729	Shaft_(1971_film)	http://dbpedia.org/resource/Shaft_(1971_film)
865	2181	Marnie_(film)	http://dbpedia.org/resource/Marnie_(film)
866	1647	Playing_God_(film)	http://dbpedia.org/resource/Playing_God_(film)
867	3421	Animal_House	http://dbpedia.org/resource/Animal_House
868	2871	Deliverance_(1919_film)	http://dbpedia.org/resource/Deliverance_(1919_film)
869	3611	Saludos_Amigos	http://dbpedia.org/resource/Saludos_Amigos
870	3433	Death_Wish_4:_The_Crackdown	http://dbpedia.org/resource/Death_Wish_4:_The_Crackdown
871	923	Citizen_Kane	http://dbpedia.org/resource/Citizen_Kane
872	272	The_Madness_of_King_George	http://dbpedia.org/resource/The_Madness_of_King_George
873	282	Nell_(film)	http://dbpedia.org/resource/Nell_(film)
874	528	The_Scout_(film)	http://dbpedia.org/resource/The_Scout_(film)
875	453	For_Love_or_Money_(1993_film)	http://dbpedia.org/resource/For_Love_or_Money_(1993_film)
876	2660	The_Thing_from_Another_World	http://dbpedia.org/resource/The_Thing_from_Another_World
877	2055	Hot_Lead_and_Cold_Feet	http://dbpedia.org/resource/Hot_Lead_and_Cold_Feet
878	1207	To_Kill_a_Mockingbird_(film)	http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film)
879	1785	King_of_New_York	http://dbpedia.org/resource/King_of_New_York
880	2981	Brother,_Can_You_Spare_a_Dime%3F_(film)	http://dbpedia.org/resource/Brother,_Can_You_Spare_a_Dime%3F_(film)
881	1268	Pump_Up_the_Volume_(film)	http://dbpedia.org/resource/Pump_Up_the_Volume_(film)
882	373	Red_Rock_West	http://dbpedia.org/resource/Red_Rock_West
883	3872	Suddenly,_Last_Summer_(film)	http://dbpedia.org/resource/Suddenly,_Last_Summer_(film)
884	2876	Thumbelina_(1994_film)	http://dbpedia.org/resource/Thumbelina_(1994_film)
885	3563	The_Crow:_Salvation	http://dbpedia.org/resource/The_Crow:_Salvation
886	2090	The_Rescuers	http://dbpedia.org/resource/The_Rescuers
887	2922	Hang_'Em_High	http://dbpedia.org/resource/Hang_'Em_High
888	2280	Clay_Pigeons	http://dbpedia.org/resource/Clay_Pigeons
889	2453	The_Boy_Who_Could_Fly	http://dbpedia.org/resource/The_Boy_Who_Could_Fly
890	514	The_Ref	http://dbpedia.org/resource/The_Ref
891	245	The_Glass_Shield	http://dbpedia.org/resource/The_Glass_Shield
892	1731	Mr._Magoo_(film)	http://dbpedia.org/resource/Mr._Magoo_(film)
893	3199	Pal_Joey_(film)	http://dbpedia.org/resource/Pal_Joey_(film)
894	1209	Once_Upon_a_Time_in_the_West	http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West
895	2749	The_Morning_After_(1986_film)	http://dbpedia.org/resource/The_Morning_After_(1986_film)
896	3465	That's_Life!_(film)	http://dbpedia.org/resource/That's_Life!_(film)
897	1100	Days_of_Thunder	http://dbpedia.org/resource/Days_of_Thunder
898	2353	Enemy_of_the_State_(film)	http://dbpedia.org/resource/Enemy_of_the_State_(film)
899	1484	The_Daytrippers	http://dbpedia.org/resource/The_Daytrippers
900	3173	Any_Given_Sunday	http://dbpedia.org/resource/Any_Given_Sunday
901	997	Caught_(1949_film)	http://dbpedia.org/resource/Caught_(1949_film)
902	2407	Cocoon_(film)	http://dbpedia.org/resource/Cocoon_(film)
903	2357	Central_Station_(film)	http://dbpedia.org/resource/Central_Station_(film)
904	3539	The_Filth_and_the_Fury	http://dbpedia.org/resource/The_Filth_and_the_Fury
905	2099	Song_of_the_South	http://dbpedia.org/resource/Song_of_the_South
906	3076	Irma_la_Douce	http://dbpedia.org/resource/Irma_la_Douce
907	1187	Passion_Fish	http://dbpedia.org/resource/Passion_Fish
908	3138	Stealing_Home	http://dbpedia.org/resource/Stealing_Home
909	2598	Pushing_Tin	http://dbpedia.org/resource/Pushing_Tin
910	888	The_Land_Before_Time_III:_The_Time_of_the_Great_Giving	http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving
911	971	Cat_on_a_Hot_Tin_Roof_(film)	http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof_(film)
912	1958	Terms_of_Endearment	http://dbpedia.org/resource/Terms_of_Endearment
913	1433	The_Time_Machine_(1960_film)	http://dbpedia.org/resource/The_Time_Machine_(1960_film)
914	2398	Miracle_on_34th_Street	http://dbpedia.org/resource/Miracle_on_34th_Street
915	1084	Bonnie_and_Clyde_(film)	http://dbpedia.org/resource/Bonnie_and_Clyde_(film)
916	1940	Gentleman's_Agreement	http://dbpedia.org/resource/Gentleman's_Agreement
917	3579	I_Dreamed_of_Africa	http://dbpedia.org/resource/I_Dreamed_of_Africa
918	3450	Grumpy_Old_Men_(film)	http://dbpedia.org/resource/Grumpy_Old_Men_(film)
919	3260	Howards_End_(film)	http://dbpedia.org/resource/Howards_End_(film)
920	2477	Firewalker_(film)	http://dbpedia.org/resource/Firewalker_(film)
921	615	Bread_and_Chocolate	http://dbpedia.org/resource/Bread_and_Chocolate
922	2233	Digging_to_China	http://dbpedia.org/resource/Digging_to_China
923	1388	Jaws_2	http://dbpedia.org/resource/Jaws_2
924	2036	Blank_Check_(film)	http://dbpedia.org/resource/Blank_Check_(film)
925	1722	Tomorrow_Never_Dies	http://dbpedia.org/resource/Tomorrow_Never_Dies
926	2328	Vampires_(film)	http://dbpedia.org/resource/Vampires_(film)
927	2086	One_Magic_Christmas	http://dbpedia.org/resource/One_Magic_Christmas
928	2854	The_Forgotten_(1973_film)	http://dbpedia.org/resource/The_Forgotten_(1973_film)
929	697	Feeling_Minnesota	http://dbpedia.org/resource/Feeling_Minnesota
930	2203	Shadow_of_a_Doubt	http://dbpedia.org/resource/Shadow_of_a_Doubt
931	1302	Field_of_Dreams	http://dbpedia.org/resource/Field_of_Dreams
932	2938	Man_Facing_Southeast	http://dbpedia.org/resource/Man_Facing_Southeast
933	3011	They_Shoot_Horses,_Don't_They%3F_(film)	http://dbpedia.org/resource/They_Shoot_Horses,_Don't_They%3F_(film)
934	2739	The_Color_Purple_(film)	http://dbpedia.org/resource/The_Color_Purple_(film)
935	2758	Plenty_(film)	http://dbpedia.org/resource/Plenty_(film)
936	11	The_American_President	http://dbpedia.org/resource/The_American_President
937	3596	Screwed_(2000_film)	http://dbpedia.org/resource/Screwed_(2000_film)
938	2793	An_American_Werewolf_in_Paris	http://dbpedia.org/resource/An_American_Werewolf_in_Paris
939	3391	Who's_That_Girl_(1987_film)	http://dbpedia.org/resource/Who's_That_Girl_(1987_film)
940	992	The_Rich_Man's_Wife	http://dbpedia.org/resource/The_Rich_Man's_Wife
941	3384	The_Taking_of_Pelham_One_Two_Three_(1974_film)	http://dbpedia.org/resource/The_Taking_of_Pelham_One_Two_Three_(1974_film)
942	1378	Young_Guns	http://dbpedia.org/resource/Young_Guns
943	1821	The_Object_of_My_Affection	http://dbpedia.org/resource/The_Object_of_My_Affection
944	3194	The_Way_We_Were	http://dbpedia.org/resource/The_Way_We_Were
945	2817	Aces:_Iron_Eagle_III	http://dbpedia.org/resource/Aces:_Iron_Eagle_III
946	1804	The_Newton_Boys	http://dbpedia.org/resource/The_Newton_Boys
947	2304	Love_and_the_Devil	http://dbpedia.org/resource/Love_and_the_Devil
948	1199	Brazil_(1985_film)	http://dbpedia.org/resource/Brazil_(1985_film)
949	2824	On_the_Ropes_(2011_film)	http://dbpedia.org/resource/On_the_Ropes_(2011_film)
950	2134	Weird_Science_(film)	http://dbpedia.org/resource/Weird_Science_(film)
951	1626	Fire_Down_Below_(1997_film)	http://dbpedia.org/resource/Fire_Down_Below_(1997_film)
952	3017	Creepshow_2	http://dbpedia.org/resource/Creepshow_2
953	288	Natural_Born_Killers	http://dbpedia.org/resource/Natural_Born_Killers
954	2305	Slam_(film)	http://dbpedia.org/resource/Slam_(film)
955	2580	Go_(1999_film)	http://dbpedia.org/resource/Go_(1999_film)
956	1600	She's_So_Lovely	http://dbpedia.org/resource/She's_So_Lovely
957	1589	Cop_Land	http://dbpedia.org/resource/Cop_Land
958	2810	Perfect_Blue	http://dbpedia.org/resource/Perfect_Blue
959	3844	Steel_Magnolias	http://dbpedia.org/resource/Steel_Magnolias
960	2710	The_Blair_Witch_Project	http://dbpedia.org/resource/The_Blair_Witch_Project
961	1476	Private_Parts_(1997_film)	http://dbpedia.org/resource/Private_Parts_(1997_film)
962	281	Nobody's_Fool_(1994_film)	http://dbpedia.org/resource/Nobody's_Fool_(1994_film)
963	2816	Iron_Eagle_II	http://dbpedia.org/resource/Iron_Eagle_II
964	1767	Music_from_Another_Room_(film)	http://dbpedia.org/resource/Music_from_Another_Room_(film)
965	2118	The_Dead_Zone_(film)	http://dbpedia.org/resource/The_Dead_Zone_(film)
966	799	The_Frighteners	http://dbpedia.org/resource/The_Frighteners
967	1588	George_of_the_Jungle_(film)	http://dbpedia.org/resource/George_of_the_Jungle_(film)
968	1517	Austin_Powers:_International_Man_of_Mystery	http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery
969	2150	The_Gods_Must_Be_Crazy	http://dbpedia.org/resource/The_Gods_Must_Be_Crazy
970	1173	The_Cook,_the_Thief,_His_Wife_&_Her_Lover	http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover
971	1273	Down_by_Law_(film)	http://dbpedia.org/resource/Down_by_Law_(film)
972	228	Destiny_Turns_on_the_Radio	http://dbpedia.org/resource/Destiny_Turns_on_the_Radio
973	861	Once_a_Cop	http://dbpedia.org/resource/Once_a_Cop
974	38	It_Takes_Two_(1995_film)	http://dbpedia.org/resource/It_Takes_Two_(1995_film)
975	2992	Rawhead_Rex_(film)	http://dbpedia.org/resource/Rawhead_Rex_(film)
976	2894	Romance_(1999_film)	http://dbpedia.org/resource/Romance_(1999_film)
977	461	Go_Fish_(film)	http://dbpedia.org/resource/Go_Fish_(film)
978	2389	Psycho_(1998_film)	http://dbpedia.org/resource/Psycho_(1998_film)
979	3475	A_Place_in_the_Sun_(film)	http://dbpedia.org/resource/A_Place_in_the_Sun_(film)
980	354	Cobb_(film)	http://dbpedia.org/resource/Cobb_(film)
981	5	Father_of_the_Bride_Part_II	http://dbpedia.org/resource/Father_of_the_Bride_Part_II
982	47	Seven_(1995_film)	http://dbpedia.org/resource/Seven_(1995_film)
983	905	It_Happened_One_Night	http://dbpedia.org/resource/It_Happened_One_Night
984	3840	Pumpkinhead_(film)	http://dbpedia.org/resource/Pumpkinhead_(film)
985	3141	The_Two_Jakes	http://dbpedia.org/resource/The_Two_Jakes
986	566	Naked_in_New_York	http://dbpedia.org/resource/Naked_in_New_York
987	255	The_Jerky_Boys:_The_Movie	http://dbpedia.org/resource/The_Jerky_Boys:_The_Movie
988	633	Denise_Calls_Up	http://dbpedia.org/resource/Denise_Calls_Up
989	830	The_First_Wives_Club	http://dbpedia.org/resource/The_First_Wives_Club
990	2728	Spartacus_(film)	http://dbpedia.org/resource/Spartacus_(film)
991	2733	Vibes_(film)	http://dbpedia.org/resource/Vibes_(film)
992	2904	Rain_(1932_film)	http://dbpedia.org/resource/Rain_(1932_film)
993	2085	One_Hundred_and_One_Dalmatians	http://dbpedia.org/resource/One_Hundred_and_One_Dalmatians
994	2166	Return_to_Paradise_(1998_film)	http://dbpedia.org/resource/Return_to_Paradise_(1998_film)
995	3602	G.I._Blues	http://dbpedia.org/resource/G.I._Blues
996	3537	Where_the_Money_Is	http://dbpedia.org/resource/Where_the_Money_Is
997	3587	Inferno_(1980_film)	http://dbpedia.org/resource/Inferno_(1980_film)
998	3267	El_Mariachi	http://dbpedia.org/resource/El_Mariachi
999	466	Hot_Shots!_Part_Deux	http://dbpedia.org/resource/Hot_Shots!_Part_Deux
1000	1220	The_Blues_Brothers_(film)	http://dbpedia.org/resource/The_Blues_Brothers_(film)
1001	3367	The_Devil's_Brigade_(film)	http://dbpedia.org/resource/The_Devil's_Brigade_(film)
1002	3814	Love_and_Death	http://dbpedia.org/resource/Love_and_Death
1003	1234	Sting_of_the_West	http://dbpedia.org/resource/Sting_of_the_West
1004	846	Flirt_(1995_film)	http://dbpedia.org/resource/Flirt_(1995_film)
1005	2283	The_Sheltering_Sky_(film)	http://dbpedia.org/resource/The_Sheltering_Sky_(film)
1006	1946	Marty_(film)	http://dbpedia.org/resource/Marty_(film)
1007	1657	Wonderland_(2003_film)	http://dbpedia.org/resource/Wonderland_(2003_film)
1008	2796	Funny_Farm_(film)	http://dbpedia.org/resource/Funny_Farm_(film)
1009	316	Stargate_(film)	http://dbpedia.org/resource/Stargate_(film)
1010	3003	Train_of_Life	http://dbpedia.org/resource/Train_of_Life
1011	639	Girl_6	http://dbpedia.org/resource/Girl_6
1012	2163	Attack_of_the_Killer_Tomatoes	http://dbpedia.org/resource/Attack_of_the_Killer_Tomatoes
1013	1543	The_Designated_Mourner	http://dbpedia.org/resource/The_Designated_Mourner
1014	3129	Sweet_and_Lowdown	http://dbpedia.org/resource/Sweet_and_Lowdown
1015	2011	Back_to_the_Future_Part_II	http://dbpedia.org/resource/Back_to_the_Future_Part_II
1016	243	Gordy	http://dbpedia.org/resource/Gordy
1017	90	The_Journey_of_August_King	http://dbpedia.org/resource/The_Journey_of_August_King
1018	2901	Phantasm_(film)	http://dbpedia.org/resource/Phantasm_(film)
1019	2951	A_Fistful_of_Dollars	http://dbpedia.org/resource/A_Fistful_of_Dollars
1020	2857	Yellow_Submarine_(film)	http://dbpedia.org/resource/Yellow_Submarine_(film)
1021	3889	Highlander:_Endgame	http://dbpedia.org/resource/Highlander:_Endgame
1022	1585	Love_Serenade	http://dbpedia.org/resource/Love_Serenade
1023	2318	Happiness_(1998_film)	http://dbpedia.org/resource/Happiness_(1998_film)
1024	2820	Hamlet_(1964_film)	http://dbpedia.org/resource/Hamlet_(1964_film)
1025	2941	South_Pacific	http://dbpedia.org/resource/South_Pacific
