pid	name	provider_id	genre	pop_item	pop_provider
943	Ghost and Mrs. Muir, The (1947)	10601	Drama	0.009708737864077669	0.03200426723563142
944	Lost Horizon (1937)	2662	Drama	0.0839112343966713	0.09567942392318976
945	Top Hat (1935)	30165	Comedy	0.0478502080443828	0.03133751166822243
948	Giant (1956)	18738	Drama	0.05235783633841886	0.010601413521802907
949	East of Eden (1955)	2746	Drama	0.016296809986130374	0.03993865848779837
950	Thin Man, The (1934)	32427	Mystery	0.06067961165048544	0.011201493532470996
952	Around the World in 80 Days (1956)	20412	Adventure	0.07212205270457697	0.03613815175356714
953	It's a Wonderful Life (1946)	2662	Drama	0.09361997226074896	0.09567942392318976
954	Mr. Smith Goes to Washington (1939)	2662	Drama	0.16192787794729543	0.09567942392318976
955	Bringing Up Baby (1938)	11435	Comedy	0.04576976421636616	0.04640618749166556
957	Scarlet Letter, The (1926)	8741	Drama	0.024618585298196948	0.0012668355780770769
967	Outlaw, The (1943)	13348	Western	0.021497919556171984	0.0008667822376316843
968	Night of the Living Dead (1968)	14999	Horror	0.09292649098474341	0.059874649953327114
969	African Queen, The (1951)	6593	Action	0.11997226074895978	0.17148953193759167
971	Cat on a Hot Tin Roof (1958)	3632	Drama	0.06969486823855756	0.00933457794372583
980	In the Line of Duty 2 (1987)	65961	Action	0.06310679611650485	0.00026670222696359517
982	Picnic (1955)	86051	Drama	0.029472954230235784	0.01160154687291639
984	Pompatus of Love, The (1996)	76462	Comedy	0.049930651872399444	0.0008667822376316843
986	Fly Away Home (1996)	68212	Adventure	0.07350901525658807	0.016335511401520203
987	Bliss (1997)	549024	Drama	0.07593619972260748	0.0014668622482997733
988	Grace of My Heart (1996)	3110	Comedy	0.057558945908460474	0.006800906787571676
990	Maximum Risk (1996)	26767	Action	0.09223300970873786	0.0017335644752633685
991	Michael Collins (1996)	17016	Drama	0.0825242718446602	0.10408054407254301
992	Rich Man's Wife, The (1996)	21371	Thriller	0.01768377253814147	0.0005334044539271903
993	Infinity (1996)	4756	Drama	0.09396671289875173	6.667555674089879e-05
994	Big Night (1996)	2283	Drama	0.04576976421636616	0.025003333777837044
996	Last Man Standing (1996)	1723	Action	0.11650485436893204	0.017268969195892787
997	Caught (1996)	86293	Drama	0.0638002773925104	0.0029337244965995466
999	2 Days in the Valley (1996)	27846	Crime	0.07905686546463246	0.00986798239765302
1000	Curdled (1996)	71825	Crime	0.08425797503467407	0.0005334044539271903
1002	Ed's Next Move (1996)	1081886	Comedy	0.07905686546463246	0.00040005334044539273
1003	Extreme Measures (1996)	10781	Drama	0.07004160887656033	0.046472863048406456
1004	Glimmer Man, The (1996)	35155	Action	0.13730929264909847	0.0036671556207494333
1005	D3: The Mighty Ducks (1996)	27146	Children's	0.08564493758668516	0.00440058674489932
1006	Chamber, The (1996)	15890	Drama	0.13800277392510402	0.03727163621816242
1007	Apple Dumpling Gang, The (1975)	83413	Children's	0.1251733703190014	0.018469129217228965
1008	Davy Crockett, King of the Wild Frontier (1955)	-1	Western	0.1650485436893204	0.0
1009	Escape to Witch Mountain (1975)	19032	Adventure	0.05617198335644938	0.016202160288038406
1010	Love Bug, The (1969)	5834	Children's	0.2645631067961165	0.10594745966128817
1011	Herbie Rides Again (1974)	5834	Adventure	0.22434119278779474	0.10594745966128817
1012	Old Yeller (1957)	5834	Children's	0.26005547850208044	0.10594745966128817
1013	Parent Trap, The (1961)	29715	Children's	0.18654646324549237	0.00713428457127617
1015	Homeward Bound: The Incredible Journey (1993)	6592	Adventure	0.052704576976421634	0.008734497933057741
1016	Shaggy Dog, The (1959)	30099	Children's	0.08009708737864078	0.0046006134151220165
1017	Swiss Family Robinson (1960)	35318	Adventure	0.15638002773925105	0.00826776903587145
1018	That Darn Cat! (1965)	5834	Children's	0.2111650485436893	0.10594745966128817
1020	Cool Runnings (1993)	12962	Comedy	0.042649098474341195	0.040805440725430055
1021	Angels in the Outfield (1994)	56506	Children's	0.07420249653259361	0.018602480330710762
1022	Cinderella (1950)	11429	Animation	0.1144244105409154	0.11994932657687692
1023	Winnie the Pooh and the Blustery Day (1968)	57314	Animation	0.3498613037447989	0.07287638351780237
1024	Three Caballeros, The (1945)	226599	Animation	0.12343966712898752	0.0044672623016402185
1025	Sword in the Stone, The (1963)	57314	Animation	0.06067961165048544	0.07287638351780237
1026	So Dear to My Heart (1949)	9082	Children's	0.04022191400832178	0.0003333777837044939
1027	Robin Hood: Prince of Thieves (1991)	8300	Drama	0.012135922330097087	0.03473796506200827
1028	Mary Poppins (1964)	5834	Children's	0.021844660194174758	0.10594745966128817
1029	Dumbo (1941)	11426	Animation	0.17718446601941748	0.038871849579943996
1030	Pete's Dragon (1977)	25558	Adventure	0.03571428571428571	0.010068009067875716
1031	Bedknobs and Broomsticks (1971)	5834	Adventure	0.08633841886269071	0.10594745966128817
1032	Alice in Wonderland (1951)	11429	Animation	0.11546463245492372	0.11994932657687692
1033	Fox and the Hound, The (1981)	67604	Animation	0.044382801664355064	0.016668889185224696
1034	Freeway (1996)	55117	Crime	0.02565880721220527	0.0061341512201626884
1035	Sound of Music, The (1965)	1744	Musical	0.008321775312066574	0.1261501533537805
1036	Die Hard (1988)	1090	Action	0.07454923717059639	0.3293105747432991
1037	Lawnmower Man, The (1992)	57090	Action	0.030166435506241332	0.03233764501933591
1038	Unhook the Stars (1996)	11151	Drama	0.20145631067961164	0.003000400053340445
1040	Secret Agent, The (1996)	12952	Drama	0.006588072122052704	0.0019335911454860647
1041	Secrets & Lies (1996)	65452	Drama	0.0079750346740638	0.04007200960128017
1042	That Thing You Do! (1996)	31	Comedy	0.010402219140083218	0.018935858114415255
1043	To Gillian on Her 37th Birthday (1996)	59649	Drama	0.08633841886269071	0.012535004667288971
1044	Surviving Picasso (1996)	54441	Drama	0.27843273231622745	0.046472863048406456
1046	Beautiful Thing (1996)	67570	Drama	0.14979195561719832	0.003800506734231231
1047	Long Kiss Goodnight, The (1996)	16938	Action	0.14563106796116504	0.10494732631017469
1049	Ghost and the Darkness, The (1996)	2042	Action	0.10020804438280166	0.0880784104547273
1050	Looking for Richard (1996)	1158	Documentary	0.049930651872399444	0.005934124549939992
1051	Trees Lounge (1996)	884	Drama	0.2434119278779473	0.002600346712895053
1053	Normal Life (1996)	9200	Crime	0.0544382801664355	0.032270969462595014
1054	Get on the Bus (1996)	5281	Drama	0.029819694868238558	0.10848113081744233
1055	Shadow Conspiracy (1997)	16566	Thriller	0.04750346740638003	0.014135218029070543
1056	Jude (1996)	172	Drama	0.15742024965325938	0.005267368982531004
1057	Everyone Says I Love You (1996)	1243	Comedy	0.06865464632454923	0.3123083077743699
1060	Swingers (1996)	11694	Comedy	0.07593619972260748	0.06580877450326711
1061	Sleepers (1996)	8246	Crime	0.03155339805825243	0.24309907987731696
1063	Johns (1996)	324	Drama	0.12864077669902912	0.00826776903587145
1064	Aladdin and the King of Thieves (1996)	56852	Animation	0.02912621359223301	0.0073343112414988665
1066	Shall We Dance? (1937)	30165	Comedy	0.10436893203883495	0.03133751166822243
1067	Damsel in Distress, A (1937)	18738	Comedy	0.09812760055478502	0.010601413521802907
1068	Crossfire (1947)	64114	Crime	0.006588072122052704	0.0025336711561541538
1069	Murder, My Sweet (1944)	-1	Film-Noir	0.2021497919556172	0.0
1071	For the Moment (1994)	117083	Romance	0.11165048543689321	0.00013335111348179759
1076	Innocents, The (1961)	25630	Thriller	0.0717753120665742	0.00820109347913055
1077	Sleeper (1973)	1243	Comedy	0.06796116504854369	0.3123083077743699
1078	Bananas (1971)	1243	Comedy	0.027045769764216365	0.3123083077743699
1079	Fish Called Wanda, A (1988)	8929	Comedy	0.011789181692094313	0.058074409921322845
1080	Monty Python's Life of Brian (1979)	10707	Comedy	0.2604022191400832	0.0383384451260168
1081	Victor/Victoria (1982)	1927	Comedy	0.2604022191400832	0.06880917455660755
1082	Candidate, The (1972)	12964	Drama	0.1435506241331484	0.050206694225896784
1083	Great Race, The (1965)	1927	Comedy	0.0034674063800277394	0.06880917455660755
1084	Bonnie and Clyde (1967)	6448	Crime	0.09361997226074896	0.052406987598346444
1085	Old Man and the Sea, The (1958)	14520	Adventure	0.07350901525658807	0.033604480597412986
1086	Dial M for Murder (1954)	2636	Mystery	0.058599167822468795	0.3881850913455127
1087	Madame Butterfly (1995)	123827	Musical	0.2829403606102635	0.0007334311241498867
1088	Dirty Dancing (1987)	716	Musical	0.17371705963938974	0.04187224963328444
1089	Reservoir Dogs (1992)	138	Crime	0.09396671289875173	0.18309107881050807
1090	Platoon (1986)	1152	Drama	0.21879334257975036	0.1589545272703027
1091	Weekend at Bernie's (1989)	16544	Comedy	0.05929264909847434	0.03067075610081344
1092	Basic Instinct (1992)	10491	Mystery	0.022191400832177532	0.2367649019869316
1093	Doors, The (1991)	1152	Drama	0.044382801664355064	0.1589545272703027
1094	Crying Game, The (1992)	17016	Drama	0.1210124826629681	0.10408054407254301
1095	Glengarry Glen Ross (1992)	15890	Drama	0.05409153952843273	0.03727163621816242
1096	Sophie's Choice (1982)	6349	Drama	0.017337031900138695	0.0440725430057341
1097	E.T. the Extra-Terrestrial (1982)	488	Children's	0.10263522884882108	1.0
1099	Christmas Carol, A (1938)	78053	Drama	0.02288488210818308	0.006934257901053474
1100	Days of Thunder (1990)	893	Action	0.2274618585298197	0.1598879850646753
1101	Top Gun (1986)	893	Action	0.0544382801664355	0.1598879850646753
1103	Rebel Without a Cause (1955)	2765	Drama	0.08148404993065188	0.013335111348179758
1104	Streetcar Named Desire, A (1951)	2746	Drama	0.10124826629680998	0.03993865848779837
1105	Children of the Corn IV: The Gathering (1996)	56746	Horror	0.12135922330097088	0.0027336978263768504
1111	Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)	57226	Documentary	0.0159500693481276	0.0035338045072676356
1112	Palookaville (1996)	47005	Action	0.029472954230235784	0.0012668355780770769
1113	Associate, The (1996)	18281	Comedy	0.053744798890429955	0.043739165222029606
1114	Funeral, The (1996)	39104	Drama	0.032246879334257975	0.02693692492332311
1119	Drunks (1997)	1086972	Drama	0.011789181692094313	0.0014001866915588745
1120	People vs. Larry Flynt, The (1996)	3974	Drama	0.2260748959778086	0.20682757701026805
1121	Glory Daze (1996)	53345	Drama	0.07142857142857142	0.0003333777837044939
1124	On Golden Pond (1981)	21958	Drama	0.18134535367545077	0.014135218029070543
1125	Return of the Pink Panther, The (1974)	1927	Comedy	0.10540915395284327	0.06880917455660755
1126	Drop Dead Fred (1991)	16672	Comedy	0.1848127600554785	0.010268035738098412
1127	Abyss, The (1989)	2710	Action	0.20041608876560332	0.5399386584877984
1128	Fog, The (1980)	11770	Horror	0.08633841886269071	0.21382851046806242
1129	Escape from New York (1981)	11770	Action	0.12794729542302358	0.21382851046806242
1130	Howling, The (1980)	4600	Horror	0.06206657420249653	0.07754367248966529
1131	Jean de Florette (1986)	20718	Drama	0.06414701803051318	0.01980264035204694
1132	Manon of the Spring (Manon des sources) (1986)	20718	Drama	0.07489597780859916	0.01980264035204694
1135	Private Benjamin (1980)	34611	Comedy	0.10575589459084604	0.012401653553807174
1136	Monty Python and the Holy Grail (1974)	280	Comedy	0.05547850208044383	0.27743699159887986
1147	When We Were Kings (1996)	65608	Documentary	0.03918169209431346	0.011934924656620882
1148	Wrong Trousers, The (1993)	7314	Animation	0.053744798890429955	0.15722096279503933
1151	Faust (1994)	83784	Animation	0.04334257975034674	0.0010668089078543807
1153	Raw Deal (1948)	40199	Film-Noir	0.024965325936199722	0.0017335644752633685
1160	Six of a Kind (1934)	30008	Comedy	0.16990291262135923	0.037138285104680625
1163	Mina Tannenbaum (1994)	933201	Drama	0.17926490984743412	0.0006667555674089878
1164	Two or Three Things I Know About Her (1966)	3776	Drama	0.07454923717059639	0.0036671556207494333
1167	Dear God (1996)	1201	Comedy	0.1022884882108183	0.08727830377383651
1168	Bad Moon (1996)	54839	Horror	0.010402219140083218	0.003000400053340445
1169	American Dream (1990)	22020	Documentary	0.04334257975034674	0.003467128950526737
1170	Best of the Best 3: No Turning Back (1995)	82442	Action	0.09639389736477115	0.000600080010668089
1171	Bob Roberts (1992)	504	Comedy	0.05131761442441054	0.05967462328310441
1172	Cinema Paradiso (1988)	65314	Comedy	0.07108183079056865	0.028603813841845578
1173	Cook the Thief His Wife & Her Lover, The (1989)	30309	Drama	0.06830790568654646	0.01313508467795706
1174	Grosse Fatigue (1994)	21175	Comedy	0.020457697642163663	0.00026670222696359517
1175	Delicatessen (1991)	2419	Comedy	0.012482662968099861	0.06907587678357115
1178	Paths of Glory (1957)	240	Drama	0.22815533980582525	0.3753833844512602
1179	Grifters, The (1990)	3224	Crime	0.05027739251040222	0.1430857447659688
1183	English Patient, The (1996)	2239	Drama	0.07246879334257975	0.09147886384851313
1184	Mediterraneo (1991)	55916	Comedy	0.18723994452149792	0.0032671022803040404
1185	My Left Foot (1989)	53334	Drama	0.0013869625520110957	0.01826910254700627
1186	Sex, Lies, and Videotape (1989)	1884	Drama	0.13661581137309292	0.1423523136418189
1187	Passion Fish (1992)	102445	Drama	0.028779472954230237	0.0605414055207361
1188	Strictly Ballroom (1992)	6201	Comedy	0.04472954230235784	0.03167088945192692
1190	Tie Me Up! Tie Me Down! (1990)	309	Drama	0.12378640776699029	0.03753833844512602
1191	Madonna: Truth or Dare (1991)	50949	Documentary	0.09778085991678225	0.013935191358847847
1192	Paris Is Burning (1990)	107831	Documentary	0.06241331484049931	0.0046006134151220165
1193	One Flew Over the Cuckoo's Nest (1975)	3974	Drama	0.07246879334257975	0.20682757701026805
1194	Up in Smoke (1978)	69500	Comedy	0.18030513176144244	0.007534337911721563
1196	Star Wars: Episode V - The Empire Strikes Back (1980)	10930	Action	0.014216366158113732	0.18335778103747166
1197	Princess Bride, The (1987)	3026	Action	0.02011095700416089	0.44839311908254437
1198	Raiders of the Lost Ark (1981)	488	Action	0.058599167822468795	1.0
1199	Brazil (1985)	280	Sci-Fi	0.11407766990291263	0.27743699159887986
1200	Aliens (1986)	2710	Action	0.14805825242718446	0.5399386584877984
1201	Good, The Bad and The Ugly, The (1966)	-1	Action	0.004507628294036061	0.0
1202	Withnail and I (1987)	8966	Comedy	0.030166435506241332	0.00606747566342179
1203	12 Angry Men (1957)	39996	Drama	0.15187239944521497	0.1427523669822643
1204	Lawrence of Arabia (1962)	12238	Adventure	0.21047156726768376	0.09974663288438458
1205	Transformers: The Movie, The (1986)	19542	Action	0.05513176144244106	0.008534471262835045
1206	Clockwork Orange, A (1971)	240	Sci-Fi	0.16920943134535368	0.3753833844512602
1207	To Kill a Mockingbird (1962)	8482	Drama	0.16920943134535368	0.042072276303507135
1208	Apocalypse Now (1979)	1776	Drama	0.07004160887656033	0.3672489665288705
1209	Once Upon a Time in the West (1969)	4385	Western	0.3179611650485437	0.04767302306974263
1210	Star Wars: Episode VI - Return of the Jedi (1983)	19800	Action	0.07281553398058252	0.1650886784904654
1212	Third Man, The (1949)	15378	Mystery	0.20110957004160887	0.027270302707027603
1213	GoodFellas (1990)	1032	Crime	0.1834257975034674	0.27797039605280704
1214	Alien (1979)	578	Action	0.1421636615811373	0.3136418189091879
1215	Army of Darkness (1993)	7623	Action	0.20180305131761442	0.1360181357514335
1217	Ran (1985)	5026	Drama	0.07246879334257975	0.03753833844512602
1219	Psycho (1960)	2636	Horror	0.0572122052704577	0.3881850913455127
1220	Blues Brothers, The (1980)	4610	Action	0.09778085991678225	0.19495932791038806
1221	Godfather: Part II, The (1974)	1776	Action	0.13106796116504854	0.3672489665288705
1222	Full Metal Jacket (1987)	240	Action	0.02912621359223301	0.3753833844512602
1223	Grand Day Out, A (1992)	7314	Animation	0.04576976421636616	0.15722096279503933
1224	Henry V (1989)	11181	Drama	0.17753120665742025	0.10074676623549807
1225	Amadeus (1984)	3974	Drama	0.20527045769764216	0.20682757701026805
1226	Quiet Man, The (1952)	8500	Comedy	0.17475728155339806	0.038205094012535
1227	Once Upon a Time in America (1984)	4385	Crime	0.14181692094313453	0.04767302306974263
1228	Raging Bull (1980)	1032	Drama	0.16539528432732317	0.27797039605280704
1230	Annie Hall (1977)	1243	Comedy	0.15880721220527047	0.3123083077743699
1231	Right Stuff, The (1983)	648	Drama	0.06484049930651872	0.050940125350046675
1232	Stalker (1979)	8452	Mystery	0.2111650485436893	0.001866915588745166
1234	Sting, The (1973)	9577	Comedy	0.08668515950069348	0.11854913988531804
1235	Harold and Maude (1971)	4964	Comedy	0.12829403606102635	0.07861048139751967
1236	Trust (1990)	91343	Comedy	0.09466019417475728	0.010201360181357514
1238	Local Hero (1983)	68687	Comedy	0.2420249653259362	0.016468862515002
1240	Terminator, The (1984)	2710	Action	0.1393897364771151	0.5399386584877984
1241	Braindead (1992)	108	Comedy	0.058599167822468795	0.040805440725430055
1242	Glory (1989)	9181	Action	0.07142857142857142	0.11761568209094546
1244	Manhattan (1979)	1243	Comedy	0.059639389736477116	0.3123083077743699
1245	Miller's Crossing (1990)	1223	Drama	0.14771151178918168	0.1753567142285638
1246	Dead Poets Society (1989)	2690	Drama	0.14251040221914008	0.1530870782771036
1247	Graduate, The (1967)	5342	Drama	0.030166435506241332	0.137685024669956
1248	Touch of Evil (1958)	40	Crime	0.04889042995839112	0.07474329910654753
1250	Bridge on the River Kwai, The (1957)	12238	Drama	0.04195561719833565	0.09974663288438458
1252	Chinatown (1974)	3556	Film-Noir	0.037794729542302355	0.10001333511134818
1253	Day the Earth Stood Still, The (1951)	1744	Drama	0.04056865464632455	0.1261501533537805
1254	Treasure of the Sierra Madre, The (1948)	6593	Adventure	0.036754507628294034	0.17148953193759167
1255	Bad Taste (1987)	108	Comedy	0.08287101248266297	0.040805440725430055
1256	Duck Soup (1933)	30008	Comedy	0.03744798890429958	0.037138285104680625
1257	Better Off Dead... (1985)	87565	Comedy	0.04750346740638003	0.023936524869982663
1258	Shining, The (1980)	240	Horror	0.20631067961165048	0.3753833844512602
1259	Stand by Me (1986)	3026	Adventure	0.019417475728155338	0.44839311908254437
1261	Evil Dead II (Dead By Dawn) (1987)	7623	Action	0.056865464632454926	0.1360181357514335
1262	Great Escape, The (1963)	14520	Adventure	0.16816920943134536	0.033604480597412986
1263	Deer Hunter, The (1978)	12114	Drama	0.119625520110957	0.034404587278303776
1264	Diva (1981)	37451	Action	0.1158113730929265	0.011868249099879984
1265	Groundhog Day (1993)	1524	Comedy	0.08148404993065188	0.20056007467662354
1266	Unforgiven (1992)	190	Western	0.11026352288488211	0.17228963861848245
1267	Manchurian Candidate, The (1962)	13776	Film-Noir	0.029472954230235784	0.10028003733831177
1268	Pump Up the Volume (1990)	55790	Drama	0.08495145631067962	0.02026936924923323
1269	Arsenic and Old Lace (1944)	2662	Comedy	0.11893203883495146	0.09567942392318976
1270	Back to the Future (1985)	24	Comedy	0.04507628294036061	0.5714095212695026
1271	Fried Green Tomatoes (1991)	18250	Drama	0.11893203883495146	0.026670222696359516
1272	Patton (1970)	13265	Drama	0.11165048543689321	0.09441258834511268
1273	Down by Law (1986)	4429	Comedy	0.1276005547850208	0.032270969462595014
1275	Highlander (1986)	52968	Action	0.06622746185852982	0.038605147352980394
1276	Cool Hand Luke (1967)	13859	Comedy	0.04334257975034674	0.05940792105614082
1278	Young Frankenstein (1974)	14639	Comedy	0.04056865464632455	0.16208827843712495
1279	Night on Earth (1991)	4429	Comedy	0.04299583911234397	0.032270969462595014
1280	Raise the Red Lantern (1991)	607	Drama	0.06276005547850208	0.015868782504333913
1281	Great Dictator, The (1940)	13848	Comedy	0.045423023578363385	0.04620616082144286
1282	Fantasia (1940)	5446	Animation	0.01699029126213592	0.08821176156820909
1283	High Noon (1952)	4065	Western	0.05929264909847434	0.036338178423789835
1284	Big Sleep, The (1946)	11435	Film-Noir	0.04056865464632455	0.04640618749166556
1285	Heathers (1989)	7145	Comedy	0.0839112343966713	0.06827577010268036
1286	Somewhere in Time (1980)	16187	Drama	0.019764216366158115	0.030604080544072543
1287	Ben-Hur (1959)	10001	Action	0.020804438280166437	0.06280837444992665
1288	This Is Spinal Tap (1984)	3026	Comedy	0.033287101248266296	0.44839311908254437
1289	Koyaanisqatsi (1983)	68993	Documentary	0.0384882108183079	0.006400853447126284
1290	Some Kind of Wonderful (1987)	26502	Drama	0.0319001386962552	0.057207627683691156
1291	Indiana Jones and the Last Crusade (1989)	488	Action	0.019764216366158115	1.0
1292	Being There (1979)	4964	Comedy	0.04403606102635229	0.07861048139751967
1293	Gandhi (1982)	4786	Drama	0.02288488210818308	0.028670489398586477
1294	M*A*S*H (1970)	9789	Comedy	0.004507628294036061	0.1634884651286838
1295	Unbearable Lightness of Being, The (1988)	648	Drama	0.04403606102635229	0.050940125350046675
1297	Real Genius (1985)	63713	Comedy	0.018377253814147017	0.018602480330710762
1299	Killing Fields, The (1984)	8965	Drama	0.029472954230235784	0.04147219629283905
1300	My Life as a Dog (Mitt liv som hund) (1985)	5306	Drama	0.027392510402219142	0.07127617015602081
1301	Forbidden Planet (1956)	12300	Sci-Fi	0.10575589459084604	0.016735564741965595
1302	Field of Dreams (1989)	23968	Drama	0.04299583911234397	0.02587011601546873
1303	Man Who Would Be King, The (1975)	6593	Adventure	0.020457697642163663	0.17148953193759167
1304	Butch Cassidy and the Sundance Kid (1969)	9577	Action	0.043689320388349516	0.11854913988531804
1305	Paris, Texas (1984)	2303	Drama	0.024618585298196948	0.015468729163888518
1306	Until the End of the World (Bis ans Ende der Welt) (1991)	-1	Drama	0.06171983356449376	0.0
1307	When Harry Met Sally... (1989)	3026	Comedy	0.012482662968099861	0.44839311908254437
1310	Hype! (1996)	105802	Documentary	0.025312066574202496	0.0019335911454860647
1311	Santa with Muscles (1996)	110834	Comedy	0.1262135922330097	0.000933457794372583
1313	Mad Dog Time (1996)	34721	Crime	0.06102635228848821	0.00026670222696359517
1317	I'm Not Rappaport (1996)	144256	Comedy	0.01872399445214979	0.001200160021336178
1321	American Werewolf in London, An (1981)	4610	Horror	0.05062413314840499	0.19495932791038806
1322	Amityville 1992: It's About Time (1992)	52194	Horror	0.012482662968099861	0.000933457794372583
1323	Amityville 3-D (1983)	2087	Horror	0.061373092926490985	0.03647152953727164
1324	Amityville: Dollhouse (1996)	1673596	Horror	0.07732316227461858	0.0005334044539271903
1325	Amityville: A New Generation (1993)	110834	Horror	0.031206657420249653	0.000933457794372583
1326	Amityville II: The Possession (1982)	35256	Horror	0.010055478502080445	0.0016668889185224697
1327	Amityville Horror, The (1979)	13859	Horror	0.030166435506241332	0.05940792105614082
1328	Amityville Curse, The (1990)	1304748	Horror	0.028432732316227463	0.0007334311241498867
1329	Blood For Dracula (Andy Warhol's Dracula) (1974)	18627	Horror	0.019417475728155338	0.000933457794372583
1330	April Fool's Day (1986)	62556	Comedy	0.05825242718446602	0.004333911188158421
1331	Audrey Rose (1977)	1744	Horror	0.22330097087378642	0.1261501533537805
1332	Believers, The (1987)	19304	Horror	0.08980582524271845	0.08581144152553674
1333	Birds, The (1963)	2636	Horror	0.06449375866851595	0.3881850913455127
1334	Blob, The (1958)	56141	Horror	0.12309292649098474	0.014601946926256834
1335	Blood Beach (1981)	178486	Action	0.15672676837725383	0.0010668089078543807
1336	Body Parts (1991)	54839	Horror	0.031206657420249653	0.003000400053340445
1337	Body Snatcher, The (1945)	1744	Horror	0.04611650485436893	0.1261501533537805
1339	Bram Stoker's Dracula (1992)	1776	Horror	0.046463245492371706	0.3672489665288705
1340	Bride of Frankenstein (1935)	2917	Horror	0.014216366158113732	0.025736764901986932
1341	Burnt Offerings (1976)	29648	Horror	0.049237170596393896	0.0017335644752633685
1342	Candyman (1992)	57851	Horror	0.039875173370319004	0.019535938125083346
1343	Cape Fear (1991)	1032	Thriller	0.05894590846047157	0.27797039605280704
1344	Cape Fear (1962)	18669	Film-Noir	0.04160887656033287	0.06640885451393519
1345	Carrie (1976)	1150	Horror	0.08980582524271845	0.19675956794239233
1346	Cat People (1982)	1035	Horror	0.012482662968099861	0.028270436058141085
1347	Nightmare on Elm Street, A (1984)	5140	Horror	0.10714285714285714	0.11761568209094546
1348	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	6818	Horror	0.03398058252427184	0.013601813575143352
1350	Omen, The (1976)	7187	Horror	0.044382801664355064	0.3411121482864382
1351	Blood & Wine (1997)	19450	Drama	0.03155339805825243	0.02140285371382851
1352	Albino Alligator (1996)	1979	Crime	0.009708737864077669	0.003000400053340445
1353	Mirror Has Two Faces, The (1996)	10400	Comedy	0.013869625520110958	0.015135351380184025
1354	Breaking the Waves (1996)	42	Drama	0.05617198335644938	0.010334711294839313
1355	Nightwatch (1997)	22676	Horror	0.024618585298196948	0.002466995599413255
1356	Star Trek: First Contact (1996)	2388	Action	0.01699029126213592	0.09441258834511268
1357	Shine (1996)	33433	Drama	0.07905686546463246	0.03567142285638085
1358	Sling Blade (1996)	879	Drama	0.07766990291262135	0.052340312041605545
1359	Jingle All the Way (1996)	13581	Adventure	0.006934812760055479	0.02020269369249233
1361	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	69237	Documentary	0.06692094313453537	0.00713428457127617
1363	Preacher's Wife, The (1996)	14911	Drama	0.027392510402219142	0.0932791038805174
1365	Ridicule (1996)	37626	Drama	0.02808599167822469	0.0015335378050406721
1366	Crucible, The (1996)	55476	Drama	0.043689320388349516	0.02426990265368716
1367	101 Dalmatians (1996)	18356	Children's	0.006588072122052704	0.06747566342178957
1370	Die Hard 2 (1990)	16938	Action	0.07524271844660194	0.10494732631017469
1371	Star Trek: The Motion Picture (1979)	1744	Action	0.0076282940360610264	0.1261501533537805
1372	Star Trek VI: The Undiscovered Country (1991)	1788	Action	0.024618585298196948	0.11794905987464996
1373	Star Trek V: The Final Frontier (1989)	1748	Action	0.06726768377253814	0.0220029337244966
1374	Star Trek: The Wrath of Khan (1982)	1788	Action	0.10090152565880721	0.11794905987464996
1375	Star Trek III: The Search for Spock (1984)	1749	Action	0.28779472954230234	0.09007867715695426
1376	Star Trek IV: The Voyage Home (1986)	1749	Action	0.024618585298196948	0.09007867715695426
1377	Batman Returns (1992)	510	Action	0.17371705963938974	0.3929190558741166
1378	Young Guns (1988)	56828	Action	0.09812760055478502	0.026670222696359516
1379	Young Guns II (1990)	32277	Action	0.030166435506241332	0.031404187224963326
1380	Grease (1978)	8876	Comedy	0.11199722607489598	0.06134151220162688
1381	Grease 2 (1982)	56755	Comedy	0.14389736477115117	0.008934524603280437
1382	Marked for Death (1990)	56998	Action	0.19972260748959778	0.020469395919455926
1383	Adrenalin: Fear the Rush (1996)	63937	Action	0.10575589459084604	0.000600080010668089
1385	Under Siege (1992)	12989	Action	0.22434119278779474	0.13381784237898386
1387	Jaws (1975)	488	Action	0.08841886269070735	1.0
1388	Jaws 2 (1978)	16187	Action	0.09327323162274619	0.030604080544072543
1389	Jaws 3-D (1983)	8558	Action	0.08876560332871013	0.006667555674089879
1390	My Fellow Americans (1996)	13426	Comedy	0.13106796116504854	0.025603413788505135
1391	Mars Attacks! (1996)	510	Action	0.03294036061026352	0.3929190558741166
1392	Citizen Ruth (1996)	13235	Comedy	0.23890429958391124	0.08641152153620482
1393	Jerry Maguire (1996)	11649	Drama	0.22434119278779474	0.10954793972529671
1394	Raising Arizona (1987)	1223	Comedy	0.09153952843273232	0.1753567142285638
1395	Tin Men (1987)	8246	Comedy	0.038834951456310676	0.24309907987731696
1397	Bastard Out of Carolina (1996)	5657	Drama	0.006934812760055479	0.004133884517935725
1398	In Love and War (1996)	4786	Romance	0.14909847434119278	0.028670489398586477
1399	Marvin's Room (1996)	59635	Drama	0.06206657420249653	0.003000400053340445
1401	Ghosts of Mississippi (1996)	3026	Drama	0.024271844660194174	0.44839311908254437
1404	Night Falls on Manhattan (1997)	39996	Crime	0.08009708737864078	0.1427523669822643
